index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,t***人,我的一套皮肤屏障修复套组收到了，首先保湿效果没的说，对于敏感肌的我真是太喜欢了，这个次抛也是很温和的，吸收效果好，整套用了两天很是舒服，脸上泛红都明显好了很多，这套我以后会一直回购的,2021-05-13 15:49:53,都是苹果原相机的效果，真的好了很多，为国货点赞,2021-05-13 15:53:59,2,True,1132691714892,True,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
2,t***2,整体评价：效果很好哈 前两天很干下单买了这个 用了三天明显有改善。 缺点是有点像药味以及刚上脸有点腻。 但是过一阵子药味和腻腻哦感觉都没有了哈。早上洗脸摸到滑滑的脸蛋，两个字，开心！ 送的小样也很可爱！ 我的肤质：干 换季敏感,2021-05-12 10:03:52,Null,Null,Null,True,1131623580751,True,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
3,娟***8,看小蛮推荐买的，之前用完了一瓶，维稳效果确实很好。可能皮肤好了就**，但是买的也是敏感肌专用的，还是过敏了。赶紧拿给健康皮的妈妈用。自己又买了一瓶这个，最近这两年应该就*磕这个面霜了。,2021-05-14 12:39:34,Null,Null,Null,True,1132340837786,True,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
4,豆***饭,一直用润百颜的次抛 对品牌信任感很强 听说这个像腊梅 就买来试试效果 才用了一次 没有过多评价 混油皮晚上擦了很厚 第二天脸一点也不油 洗脸皮肤软软的,2021-05-13 19:29:00,很好用 值得买,2021-05-13 19:29:52,0,True,1131822752199,False,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
5,梦***j,买玻尿酸原液的时候送了这款水乳的小样，所以现在来买正装，只能说也！太！好！用！了！吧！真是我这个敏感肌的本命护肤品，感觉比我用过的其他产品都好。虽然感觉用了以后脸有丢丢黄，但是，值！脸上冒痘、泛红、刺痛、一晒就不舒服的问题全都没有了。国！货！之！光！,2021-05-06 21:20:01,Null,Null,Null,True,1130945104026,True,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
6,t***7,图片是上次买瓷肌精华的时候送的，用了一点就决定回购正装，质地就是这种厚厚的膏体，然后乳化了之后就是有一点油油的感觉，但是上脸之后就全部吸收了，一点也不油因为脸部总是敏感用了好多舒敏修护的东西都不管用，后来买了润百颜加的瓷肌精华终于看到点效果了，搭配这个瓷肌面霜真是挺好的，慢慢修复吧,2021-05-06 17:21:15,Null,Null,Null,True,1131808694782,True,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
7,t***续,第一次买这个牌子的面霜和爽肤水，送了迷你小样，水是玫瑰味道的，面霜有股药味，我是敏感皮肤加红血丝，期待用后的效果,2021-05-09 13:13:09,Null,Null,Null,True,1132162234783,False,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
8,l***一,整体评价：使用感很不错 我是在手上乳化后上的脸 昨天晚上用了一次 早上洗脸发现皮肤柔和了许多 个人感觉这个价格挺值得 我是痘痘好转后用的 倒是没出现爆痘的情况 吸收效果也可以 我的肤质：油敏皮 脸上有痤疮粉刺,2021-05-08 21:23:16,用了一段时间 修复屏障这一方面真的很好,2021-05-10 23:56:54,3,True,1131207544687,True,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
9,t***0,赶上活动购买真的太划算了，这个面霜闻着一股中草药的味道，我同时搭配他们家同款的次抛精华，前段时间脸有点红并且皮肤质感不是很好，用了两三天的样子，感觉皮肤稳定了不少，透着自然的光泽，非常非常棒，我会继续回购，一直用这款面霜的，特别满意。,2021-05-07 13:16:50,Null,Null,Null,True,1131012080212,True,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
10,我***6,润百颜国货精品！物美价廉！先确认收货好评！第一次使用，期待好的效果！后续再来追评用后的真实反馈！,2021-05-14 12:12:46,Null,Null,Null,True,1131891448521,True,面霜,化妆品净含量:60g,润百颜玻尿酸屏障调理面霜积雪草神经酰胺CB2大白瓶修护华熙生物,tmall,https://detail.tmall.com/item.htm?id=630292894541&ns=1&abbucket=6
