index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,w***7,整体评价：蜜总推荐的面霜，让我眼前一亮的，质地很厚实，不管涂抹多少，都瞬间吸收，滋润却不油腻，很好用。,2021-05-06 11:50:37,Null,Null,Null,True,1131308125128,False,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
2,无***猪,一直使用雅诗兰黛的各种产品，对皮肤保护的不错，这次升级使用，先使用了精粹水，滋润不油腻，保湿很舒服，吸收效果很好，期待使用所有产品后的效果,2021-05-04 13:32:21,Null,Null,Null,True,1131483394248,True,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
3,笨***屋,到货很快，礼盒漂亮，之前用过试用装，面霜细腻滋润，香味淡雅清新，适合熟龄肌肤，活动期间购买赠品也多,2021-05-07 21:21:44,Null,Null,Null,True,1131521101302,True,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
4,t***2,感谢蜜总推荐的宝藏面霜套装！使用后上脸是丝薄质地的，非常滋润，质感很好～包装礼盒也非常的好看上档次👌贵妇级的抗衰老面霜，期待之后的使用效果！！,2021-05-06 15:14:38,Null,Null,Null,True,1130897332997,False,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
5,小***么,此用户没有填写评论!,2021-05-03 10:50:07,给妈妈买的简直不要太棒妈妈很是喜欢 小茂老师安排的简直爱了啊,2021-05-09 22:49:58,21,True,1132645291309,True,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
6,t***3,蜜总推荐 ，  肤感超棒，春天这个季节使用一点也不油腻，熬夜用红血丝都明显淡了，爱了爱了,2021-05-06 13:21:40,Null,Null,Null,True,1130879876981,False,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
7,m***5,保湿控油效果：好 我的肤质：好 美白效果：好 吸收效果：好 整体评价：好 质地手感：好,2021-05-04 17:19:03,Null,Null,Null,True,1130625904782,True,面霜,化妆品净含量:15ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
8,z***s,发货速度超快，礼盒超级漂亮！感谢蜜总推荐的抗初老白金面霜！期待使用一段时间之后的效果～！,2021-05-06 15:07:35,Null,Null,Null,True,1131337329083,False,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
9,t***1,赠送的小样比正品厚多了 不知道以后还能不能专门买小样,2021-05-05 18:21:04,Null,Null,Null,True,1132076115485,True,面霜,化妆品净含量:15ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
10,t***4,用菁纯过敏，试试白金的怎么样,2021-05-14 11:31:00,Null,Null,Null,True,1132783050194,True,面霜,适合肤质:所有肤质;化妆品净含量:15g/ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
11,蔡***熙,小茂老师推荐 实惠又好用 赠品多多美滋滋,2021-04-28 13:26:45,Null,Null,Null,True,1131184171167,True,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
12,j***5,真爱白金系列，这套好划算，谢谢小茂老师推荐,2021-05-02 16:07:02,Null,Null,Null,True,1131675711005,True,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
13,s***1,一直用这品牌的护肤品，看到蜜总推荐的面霜，立马被种草，做个精致的猪猪！,2021-04-30 09:40:15,贵妇面霜就是不一样，效果肉眼可见，会回购！,2021-05-15 18:37:42,15,True,1130537205442,True,面霜,化妆品净含量:15ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
14,h***蕾,用了一下，看似厚重，在手掌搓两下就化开了，一点都不油腻，上脸也很舒服，真的是润而不油！味道也很高级！感觉夏天用也是可以的！,2021-05-04 22:55:20,真的很好用喔，这几天用下来明显感觉皮肤细腻了一些，对于三十几岁的人来说就应该用点有效果的面霜啦！用完会回购50毫升的啦！,2021-05-08 09:57:41,3,True,1131102261151,True,面霜,化妆品净含量:15ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
15,t***1,#小茂老师推荐#年纪上去护肤品也要用好的，这才对得起自己，这套现在天热也很好吸收。,2021-05-02 16:08:53,Null,Null,Null,True,1131268618412,False,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
16,阿***u,小茂推荐的这款雅诗兰黛白金面霜真的太优秀了，非常适合三十几的我抗老用，用了一段时间感觉皮肤紧致了不少，会继续坚持使用的。,2021-04-27 16:54:48,Null,Null,Null,True,1129800136229,True,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
17,l***2,整体评价：雅诗兰黛白金面霜！！无敌啦～很高端 不愧是顶级高端产品 包装很高大上 保湿控油效果：保湿不用说 很好～ 质地手感：质地用起来很舒服！,2021-04-18 18:53:43,面霜用了几天很不错～小茂老师推荐的产品就是棒！很好用 用完继续回购,2021-04-18 18:54:31,0,True,1129949847075,True,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
18,v***校,看了小茂老师的推荐来买的，说说效果，吸收不错，保湿也完全不刺激，吸收之后嫩嫩的没有什么存在感，不起皮，一句话 好用！,2021-04-19 15:20:46,Null,Null,Null,True,1130048507696,True,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
19,v***校,多亏了蜜总推荐，让我找到适合我的面霜，味道上我闻着有点点苹果香，也不闷痘，好用～,2021-05-06 11:59:43,Null,Null,Null,True,1131760534309,True,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
20,l***7,此用户没有填写评论!,2021-04-27 19:07:12,包装高大上，谢谢小茂老师！,2021-04-28 13:19:16,15,True,1129889784729,False,面霜,化妆品净含量:50ml,【520礼物】雅诗兰黛白金级花菁萃紧颜精华面霜 乳霜质地紧致抗皱,tmall,https://detail.tmall.com/item.htm?id=541908390220&ns=1&abbucket=6
