index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,星***吧,一抹爆水珠，吸收挺好挺快的，没有任何刺激感，晚上用的，早上皮肤摸着非常平滑，蓬蓬的感觉非常好，质地清爽不油腻，跟一般的霜有大的区别，完全没有那种厚重黏腻感，非常喜欢这款霜。,2021-05-09 16:32:18,对了，还有对nini 的服务满意呢～👍👍👍,2021-05-09 16:35:47,0,True,1131741753149,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
2,花***单,自从用了第一瓶HBN复原露就一发不可收拾，什么雅诗莱黛红腰子都闲置了。蛋白修护霜让我告别细纹拍照再也不用修图了，这次碰上活动索性买个全套，同时也安利给身边的好友，国货之光啊啊啊～～谢谢Pika耐心答疑，也帮我选了最好的方案，比心。,2021-05-11 22:56:37,Null,Null,Null,True,1132903767910,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
3,瞳***光,从洪胖胖公众号过来买的，首先说外包装做的很细心，很贴心有消毒湿巾，快递单粘贴纸，开封日期粘贴纸，甚至连产品介绍表都这么好看，还有母亲节贺卡都这么的精致，这客户体验真的绝好了，面霜第一次用先做下耐受性试试，用好了在来评价咯~,2021-05-11 17:50:58,Null,Null,Null,True,1132872003470,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
4,幸***沫,买来当作日霜使用，不油腻很清爽又补水，回购产品棒棒哒！产品使用效果好，给了很多赠品，包装又好，卡片又贴心有什么理由不回购呢，支持国货！,2021-05-11 11:30:39,Null,Null,Null,True,1131957289491,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
5,x***7,hbn一直在用，今天拆包裹时被这张特意赠送的母亲节贺卡暖到了。设计很用心，怀孕~生子~看着孩子结婚~妈妈老去。妈妈，世界上最伟大的天使，一直守护我们。,2021-05-11 10:29:40,Null,Null,Null,True,1132400042353,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
6,y***2,洪胖胖推荐购买的，还没有用过，但是收到很惊喜，刚好母亲节，还赠送了眼罩、贺卡，设计非常贴心，一股暖意，产品需要长期验证，适用面膜感觉很好！,2021-05-13 07:36:26,Null,Null,Null,True,1133042015201,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
7,蓝***曲,买两个大件其他都是送的，说实话很打动我，对消费者有诚意，很用心！包括送的绿色袋子很有质感，丝绸面料的，还有今天母亲节还有送贺卡，产品也没话说，好用！以后一定常来支持国货，加油,2021-05-09 21:58:59,Null,Null,Null,True,1132229418962,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
8,x***a,收到快递后很惊喜商家的发货的小细节！ 里面有拆完快递的消毒湿巾，有提醒不要泄漏快递单上自己信息给的贴纸。瞬间对该品牌好感度倍增。面霜上脸的保湿感特别明显，上脸不会有黏腻的感觉。 质地有点像奶油一样的感觉 期待长期用的效果,2021-05-14 11:50:36,Null,Null,Null,True,1132785566702,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
9,l***尔,整体评价：首先从包装感觉做的很细心，有照顾到顾客的隐私，效果见效还是挺快的，真的感觉脸变得Q弹起来，继续在用，后续再看效果，挺精致的，也让我变得精致起来，是看鹿子的推荐过来的，送了小样，绿色的收纳袋也是非常喜欢，因为本人比较很喜欢绿色,2021-05-07 17:44:21,Null,Null,Null,True,1132355031053,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
10,t***0,太绝了！就买个面霜送了这么多东西！而且太贴心了吧，有消毒湿巾，快递单粘贴纸，开封日期粘贴纸，甚至连产品介绍表都这么好看，这客户体验真的绝！谁会不喜欢收到这么贴心的包裹！面霜本身也很好用，有些偏嗜喱，一点也不厚重油腻，保湿却又很好，没什么太重的香味，不错不错👍购入后觉得值得~,2021-05-03 18:24:07,Null,Null,Null,True,1131810707956,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
11,芮***4,每次购买都会送好几样小样，正好方便了外出携带，每种产品使用感都很好，适合我的混合型肤质。这款水凝霜真的特别轻薄水润，夏天使用不会有压力，做妆前也特别适合。,2021-05-06 19:28:53,Null,Null,Null,True,1132232063998,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
12,了***9,不错，与描述一样。很滋润，爆水珠珠。关键早晚都可以用，用一点点整张脸就很滋润及修复皮肤。,2021-05-09 18:15:51,对了，差点忘了我们的lucky客服小姐姐，lucky客服的服务态度很好，回复及时，对产品的讲解到位。点赞👍👍👍,2021-05-09 18:19:03,0,True,1131311728181,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
13,蔡***3,面霜每次用一点就可以涂全脸，估计一盒能用很久，而且给了好几样赠品 其中面膜特别好用 准备去买两盒用。,2021-05-13 20:27:41,Null,Null,Null,True,1133140103824,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
14,红***2,物流快，包装精致，马上试用了晚霜和面霜，吸收快，不油腻。很绝晚霜有提亮效果。,2021-05-11 08:25:53,Null,Null,Null,True,1131487588640,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
15,韩***潇,宝贝收到了，很喜欢。包装很精致。期待它的效果。效果好还会继续回购。,2021-05-12 11:35:52,Null,Null,Null,True,1132945223676,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
16,c***2,从包装就很好，还送了两个小样，期待效果让皮肤更好,2021-05-14 18:16:53,Null,Null,Null,True,1132841950443,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
17,t***6,保湿控油效果：效果可以 能搽出水珠出来 不油腻,2021-05-11 11:49:52,Null,Null,Null,True,1131515540557,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
18,林***子,我觉得是不错的产品。很多朋友都在推荐。相信专业的团队吧。第一次用。应该还会再尝试其他产品。发货快。顺丰物流给力。全5分好评。,2021-05-11 18:59:33,商品用上了。真的爆水。夏天用清爽。客服jay服务不错👍🏻,2021-05-15 14:49:00,3,True,1131572020390,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
19,花***0,"用了小样以后来拍的，感觉肤感很好，涂抹开就化成水了，夏天用很清爽，想让它对痘痘修护发挥点作用，送了精华露也不错，附送的超大一只绿色化纤袋子，感觉木有帆布小袋质量好，晚霜小样感觉也不错，很多有效成分的感觉～长期支持NBN,希望产品不要太贵呀哈哈～",2021-05-08 22:11:55,Null,Null,Null,True,1131212136353,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
20,k***n,此用户没有填写评论!,2021-04-25 08:56:37,之前买的晚霜比较好用。这个蛋白霜有些过于清爽，涂上干，就算刚做完面膜涂了精华再涂这个还是很干。我是混油皮，连T区都干。,2021-05-10 02:01:41,29,True,1131347840129,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
21,m***其,瓶盖有瑕疵，本来有点膈应，怀疑正品与否，用了两次，水水的吸收不错，还可以。,2021-05-14 09:23:59,Null,Null,Null,True,1131866612954,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
22,t***8,物流很快，包装完整，感觉还不错，期待效果。,2021-05-12 11:07:49,Null,Null,Null,True,1132941195723,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
23,n***j,发货速度超级快，包装也好精美，走心🌹 准备启用，已经迫不及待期待效果啦😍 客服Pika也超级Nice，遇到点小问题，Pika特别专业的帮助解决了呢~👏,2021-05-10 22:58:29,Null,Null,Null,True,1131472484160,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
24,小***1,操作失误备注误删，包装太精美了吧，服务又好不像别的机器回复真恶心，支持国货，mike的服务态度很好~有问题很快帮我解决了,2021-05-11 23:58:49,贴心 细心 好长时间没感受的好服务,2021-05-12 00:00:43,1,True,1131599544697,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
25,t***7,第一次用hbn的产品，包装确实很用心，这款产品不够保湿。比乳液的保湿效果都逊色。再用用看有没有惊喜。如果还是这么鸡肋的话就不会回购了。过段时间追评,2021-05-11 17:17:54,Null,Null,Null,True,1131560252508,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
26,清***酌,今天刚收到，感觉挺清爽不油腻的，吸收也可。,2021-05-08 19:05:18,Kimi小姐姐很棒哦,2021-05-08 19:21:42,0,True,1131637389555,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
27,y***5,多次回购了，很好吸收，好用好用,2021-05-13 18:58:21,Null,Null,Null,True,1133130823076,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
28,c***y,已经是用过再回购了，不用再多说。我觉得国货里面整个开快递到包装的感觉最好的就是HBN 从快递箱到内容物全部都很人性化 真的有砸钱在用户感受的!!!Respect!!!  而且HBN的赠品真的多到惊人，里面说明书 盖地址贴纸 酒精巾给你擦手 产品期限贴纸 连📎都是定制的粉色~国货牛*国货值得!!!!,2021-05-12 19:19:31,忘了传图!!还收到了巨厚实的贺卡!都不舍得丢掉了,2021-05-12 19:20:39,0,True,1132595402635,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
29,y***i,整体评价：朋友介绍后一直在用，效果非常好用,2021-05-04 13:28:07,Null,Null,Null,True,1131892171668,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
30,吴***6,上脸很舒服，夏天用着蛮清爽的,2021-05-10 10:37:30,Null,Null,Null,True,1131819893241,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
31,清***露,太惊喜了，包装很用心，用了两天才了评价，没有过敏现象，很满意！,2021-05-04 10:27:20,Null,Null,Null,True,1131459110448,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
32,容***8,第二次购买了，这个凝水霜挺补水的，夏天用一点也不粘腻，用着皮肤好像没那么干了，朋友说我变白了，无限回购，&xi;( ✿＞◡❛),2021-04-29 15:13:32,Null,Null,Null,True,1131314931969,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
33,g***6,补水效果相当好&hellip;用了体验装，果断下单买正装,2021-05-10 11:29:56,Null,Null,Null,True,1131827613299,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
34,b***n,很好用，不油腻,2021-05-11 02:17:41,Null,Null,Null,True,1131480044023,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
35,李***8,今天刚收到，这面霜能舒缓敏感，我这敏感肌挺适合的,2021-05-04 09:24:35,Null,Null,Null,True,1131449470956,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
36,1***t,质地手感：入手即化 吸收效果：吸收不错 我的肤质：混干皮,2021-05-10 23:26:22,Null,Null,Null,True,1132369286936,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
37,y***9,胖胖推荐的，用了再评价喔，不过颜值和包装看起来上档次,2021-05-14 15:08:18,Null,Null,Null,True,1132813890209,True,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
38,春***病,收到了 就是快递不太行 用着肤感可以 以后追评效果,2021-05-11 16:19:51,Null,Null,Null,True,1131996653162,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
39,t***3,送给婆婆的 挺不错 婆婆很喜欢 后期效果再发图,2021-05-10 08:41:20,Null,Null,Null,True,1132663375893,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
40,t***4,此用户没有填写评论!,2021-05-11 11:13:44,对ahui客服小姐姐的服务很满意，宝贝和介绍的一样，质感很好，功能强大，用了感觉不错,2021-05-13 09:57:24,1,True,1132406394564,False,面霜,化妆品净含量:50g,HBNFN纤连蛋白弹簧霜抗衰凝水面霜舒缓敏感肌修复水凝特护霜夏季,tmall,https://detail.tmall.com/item.htm?id=625648008111&ns=1&abbucket=6
