index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,t***5,整体评价：正是我所需要的屏障修护产品，质地轻薄弥补了保湿霜的厚重闷痘，又不会像调理乳过于轻薄而显得保湿略有不足。重点是不含尼泊金酯和苯氧乙醇等防腐剂。即使屏障受损也不会有辣脸的感觉。可以说是刷酸朋友的福音。虽然是宝宝霜，但成人用也没有问题，成分更加温和且安全。将作为首选产品，强力推荐 美白效果：功效主打屏障修护，无美白效果 保湿控油效果：保湿效果比较持久，不油腻，清爽不厚重 质地手感：质地介于调理乳和成人款保湿霜之间，不会像保湿霜那么厚重偏油，保湿效果也比调理乳好很多，这一款的出现恰到好处。对于日常刷酸的我来说将会作为首选。 吸收效果：吸收比较快，不闷不搓泥 我的肤质：混油皮,2021-05-04 17:21:32,Null,Null,Null,True,1131925699512,False,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
2,t***7,整体评价：好用 质地手感：会流动的乳液质地，水润 吸收效果：吸收好 我的肤质：小朋友喜欢在外面跑跑跳跳.也不爱戴帽子.脸经常晒的红红的。加上吃了芒果脸上严重过敏。去医院看了医生.说是主要是太阳晒的.涂了药以后好一些但是皮肤敏感。所以买这个给她修复一下.防止以后老是红扑扑的.长大了怪我没给她调理好就不好了哈哈......使用了几天。小朋友说用着舒服。我摸着脸也没以前干燥了。。,2021-05-05 23:30:14,Null,Null,Null,True,1131709506789,False,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
3,流***7,直播间购买得很划算，玉泽是上海交通大学附属瑞金医院和玉泽联合研制的，质量值得信赖，我自己是敏感肌用的玉泽其他系列的护肤品，这个宝宝用的霜给宝宝使用了下效果也不错，无香味，不油腻，涂抹后会立即吸收，涂抹后不干，吸收很好，敏感肌用的也无压力，里面的角鲨烷和红花籽油、海藻糖、透明质酸、牛油果树果脂，、甘油，都是比较好的成分，对宝宝肌肤修复受损很好，会坚持用的，值得买买,2021-05-03 11:58:56,Null,Null,Null,True,1131351322831,True,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
4,黑***6,质地不粘腻，比乳液稍浓一点点，保湿效果很好，给儿子擦的，晒伤了，用了一段时间了，感觉皮肤好些了，吸收快，大人也可以用。,2021-05-13 22:28:44,Null,Null,Null,True,1131841452117,True,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
5,糖***果,整体评价：自己是敏感肌一直用玉泽皮肤屏障修护保湿霜，看到薇娅直播间推荐宝宝霜果断下单，没想到玉泽也出了宝宝霜特别开心，因为给宝宝用的面霜一定要成分安心，一定要挑选无激&middot;素、无&middot;添&middot;加的宝宝霜，玉泽皮肤屏障修护霜含有可以有效提高皮肤自修护能力的成分，可以有效修护皮肤屏障，皮肤有足够的保护力才能抵御外界的&middot;污染物哦，保湿成分也是很重要的哦， 肌肤不做好补水 的话很容易出现干燥、起皮的情况，玉泽的成分也是杠杠滴，无&middot;激&middot;素配方温和还添加了神经酰胺、胆甾醇、脂肪酸等成分1：1：1黄金配比可以有效修护宝宝皮肤屏障，让宝宝的皮肤可以自行修护，质地是属于滋润型的!不粘腻很清爽!最适合夏天不过啦!很好推开!很滋润但是不会黏腻!厚涂也合适~宝宝皮肤娇嫩一定要注意宝宝皮肤的护理，强推～,2021-04-30 20:23:41,Null,Null,Null,True,1131473731415,False,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
6,m***0,特别好用，看薇娅直播，买的，本来想着自己用的，以前用的保湿霜有点油了。这两天孩子脸上一大块红红的，有很多白粉刺，去看医生，说是干的起湿疹了，抹点宝宝面霜就好了。乖我最近太忙，没好好给他擦脸。我就拿玉泽修护霜给他摸了摸，一天就看着不太红了，第二天粉刺也焉了，修护能力太强了，关键是成分安全，无刺激，副作用。比我买的国外大牌还好用。真心为国货化妆品点赞，希望多出安全有效适合我们自己的护肤品。,2021-05-14 07:03:16,Null,Null,Null,True,1132301029210,False,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
7,徜***格,帮朋友抢的玉泽新品，听介绍感觉不错，期待新品使用感，不过玉泽的产品都蛮好的，国货之光。,2021-05-14 14:25:03,Null,Null,Null,True,1133221175149,True,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
8,g***6,我家宝宝之前长湿疹，现在好太多了，玉泽听说很好就果断买了，现在也在给我家宝宝擦脸，想把宝宝的皮肤屏障修复好不长湿疹，这款霜一点不油腻，好推开，宝宝擦着也舒服，夏天也可以用，薇娅直播间买的，相信薇娅,2021-05-12 19:36:59,Null,Null,Null,True,1131699068841,False,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
9,1***水,整体评价：面霜特别好，非常满意，买活动的时候买少了😂 质地手感：很细腻，不油腻 吸收效果：很好吸收 我的肤质：给宝宝用的，宝宝一直皮肤不太好，容易干燥，特别需要这款修复屏障霜,2021-05-12 15:44:19,Null,Null,Null,True,1131670136088,True,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
10,6***朵,比乳液稠一点点 不油腻 挺清爽的，手经常洗 手背就容易干 这个感觉比护手霜好用 真不错,2021-05-11 08:35:45,Null,Null,Null,True,1131932933884,True,面霜,化妆品净含量:120g,玉泽婴幼儿皮肤屏障修护霜120g 面霜持续补水保湿,tmall,https://detail.tmall.com/item.htm?id=643058259810&ns=1&abbucket=6
