index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,t***3,"BC用了一段时间有🐻效果,毛孔变小了,既美🚯白又抗糖。送的小瓶非🚦常喜欢,控油效果特好🐗。不油腻,对美白有效🌾果,新出的这款抗糖小👡白瓶真的绝了,黑头少🚵了,非常实惠,易推开📼,淡化痘印有效。痘痘🐆肌友好,",2021-05-06 13:45:17,Null,Null,Null,True,1132183571582,True,精华,化妆品净含量:75ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
2,3***3,此用户没有填写评论!,2021-05-07 15:52:19,Null,Null,Null,True,1133067123659,False,精华,化妆品净含量:50ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
3,霓***7,"还没开始⛄用,赠品多🌁多多！感谢小茂老师推荐,美白效果用🌁一段*^_时间在追评,晚上灯光照☔特别亮,既美白又抗🌃糖,抗糖效果棒棒的！听小茂老师推荐买⚡的,刚收到试了,淡化痘印有效,新出的这款抗糖小白瓶真的绝了",2021-05-12 15:48:00,Null,Null,Null,True,1132116753512,False,精华,化妆品净含量:30ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
4,婧***3,此用户没有填写评论!,2021-04-28 15:01:16,很喜欢小茂老师推荐的这个抗糖美白精华，温和不刺激。敏感肌用挺不错的,2021-05-13 16:05:06,30,True,1131795984599,True,精华,化妆品净含量:50ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
5,h***朔,"YM清爽不油腻,保湿控油效果：不油,我的肤质：敏感肌,既美白又抗糖,谢谢小茂老师的推荐,这次出来抗糖款就直接入了！值得购买！感觉没啥效果,对美白有效果,超级赞的一款精华,感觉有点效果,上脸不油腻,吸收效果：好吸收",2021-05-14 17:50:36,Null,Null,Null,True,1132386789489,False,精华,化妆品净含量:30ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
6,冰***8,发货快包装很好，大品牌值得信赖，保湿效果不错，好吸收，长时间使用美白看得见！赠送小样实惠多多，满意！,2021-05-09 10:55:26,Null,Null,Null,True,1131251020631,True,精华,化妆品净含量:50ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
7,吴***豆,一直在用这款美白精华，这次出来抗糖款就直接入了！值得购买！,2021-05-10 09:44:45,Null,Null,Null,True,1131811773249,False,精华,化妆品净含量:50ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
8,w***4,抱着希望购买了，期待去黄变白，试用了一下暂无过敏症状，很温和,2021-05-09 11:20:53,Null,Null,Null,True,1132148734188,False,精华,化妆品净含量:30ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
9,盘***娜,我的肤质：油敏皮 质地手感：质地很好，清爽不油腻 保湿控油效果：毕竟精华没有什么控油效果 吸收效果：还行 美白效果：用完后追评 整体评价：第一次用，用完会追评,2021-05-12 23:11:27,Null,Null,Null,True,1132618186162,False,精华,化妆品净含量:30ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
10,阳***妍,美白效果：不错 保湿控油效果：不油 吸收效果：好吸收,2021-05-06 18:56:23,Null,Null,Null,True,1131820850974,False,精华,化妆品净含量:50ml,【618加购】OLAY抗糖小白瓶光感美白水感烟酰胺提亮肤色精华液,tmall,https://detail.tmall.com/item.htm?id=526498885740&ns=1&abbucket=6
