index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,姬***1,整体评价：朋友推荐用的，她用了三年效果非常好，我买了试试看，用了两天才来评价，实际感受：用完第二天皮肤水嫩光滑，效果真不比大牌护肤品差，可以直接当精华使用，我看产品介绍还可以放到化妆品里，改天我试试。买护肤品真不是追求大家说的品牌，而是要找到适合自己皮肤的护肤品，润百颜值得拥有！,2021-05-09 20:31:10,用后感觉，简直不要太棒，混油干皮的尽管来，效果棒棒哒，支持润百颜，支持国产！,2021-05-09 20:32:50,1,True,1132220582010,False,精华,化妆品净含量:45ml,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
2,多***云,因为自己护肤品也快用完了想换个别的牌子的用用，所以在天猫优先试用上抱着试试的心态加会员买了两支，两支量不多但效果很不错，我主要是着重涂了眼下和嘴角，眼下的干纹真的浅了很多，嘴角和周围肤色差距也没那么大了，所以趁活动果断下手买了正装，希望可以持续看到效果！,2021-05-11 15:25:01,可能是因为我眼下皮肤真的很干，再观察眼下细纹真的变淡了！现在入的这款是美白补水的，回头可入抗老去皱的试试。,2021-05-11 15:26:47,3,True,1131988601434,False,精华,化妆品净含量:45ml,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
3,王***6,挺好用的 第一次用 用了七天感觉脸颊毛孔有明显 变小 也有提亮效果 感觉皮肤没有以前暗黄暗沉了 肤色均匀了好多 会继续坚持使用的! 可回购哦,2021-05-11 12:54:43,跟小巧 出门带着特别方便 太喜欢了,2021-05-11 12:55:37,5,True,1132418882875,False,精华,化妆品净含量:45ml,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
4,l***9,此用户没有填写评论!,2021-05-04 10:16:45,特地用过一段时间后来评价，这个原液特别好用，用过后感觉肤色比原来更亮了，皮肤没有以前那么暗沉，皮肤比原来也更有光泽，也更加滋润了，一支可以用两次，独立包装更卫生,2021-05-11 19:46:39,22,True,1131577348057,True,精华,化妆品净含量:45ml,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
5,w***7,他真的很好用，用了几天肤色有所改善，有光泽度，早上晚上各一只，夏天非常适合用377但是白天防晒必须到位，期待更好的效果 吸收效果：很好,2021-05-13 20:54:02,Null,Null,Null,True,1132278469868,True,精华,化妆品净含量:45ml,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
6,w***n,之前用过别的款，方便卫生，脸小的一支可以用三次，不过最好一支一天内用完，水润光泽，很好用，美白要坚持用一段时间，支持国货！,2021-05-10 11:52:27,Null,Null,Null,True,1131386516045,True,精华,化妆品净含量:45ml,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
7,邱***1,淡斑效果真是绝了，一定要好评，脸上有产后一直不退的片状斑，以前上妆一定要用遮瑕再粉底，现在上了隔离就基本看不出来了，再粉底就绝绝的水光肌,2021-05-13 10:29:32,Null,Null,Null,True,1131750180568,True,精华,化妆品净含量:45ml,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
8,y***h,很早就听小伙伴提起过这个牌子，但是一直没有关注，也没有想到要去偿试一下，因为在自己心里，这种东西压根用不上，也不敢随便偿试，怕有副作用，直接生完老二，睡眠不足脸上皮肤状态很不好，还长了很多斑，于是想到了润百颜，用了两天，明天早上起来气色好了很多，希望淡斑有用,2021-05-14 10:28:12,会继续回购的,2021-05-14 10:40:39,1,True,1132322997449,False,精华,化妆品净含量:45ml,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
9,懿***夕,对于华熙生物我一直都是信赖的，润百颜属于华熙生物旗下高端产品了，对成分-、品牌都是很信任的，一支1.5ml，脖子带脸妥妥够了，一直再用华熙生物旗下另外一牌子的美白次抛，效果很好，期待润百颜带来的效果。,2021-05-13 21:18:29,Null,Null,Null,True,1133145759308,True,精华,化妆品净含量:45g/ml;功效:提亮肤色,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
10,我***d,这个377次抛精华是偶然一次机会在抖音看到，然后我就在淘宝加入会员领取了两支试用装试用了一下，效果真的是绝绝子。晚上洗漱完涂上以后，熬再晚的夜都不怕，我当时是熬到三点多，第二天早上8点起来化妆竟然肤色不暗沉，就连我这个大干皮涂粉液都不卡粉了，就是这么多优秀，冲。,2021-05-06 21:56:49,我已经用空了很多了，都不知道扔了多少支空瓶了，姐妹们不要犹豫，现在的活动力度也是可冲的，不要错过让自己变美的机会，我是真心实意想大家推荐。我还入手了他家的爽酸产品，也很棒。,2021-05-06 22:00:47,0,True,1131841050166,False,精华,化妆品净含量:45ml,润百颜377小灯管VC精华液次抛5D玻尿酸安瓶原液菁透焕亮华熙生物,tmall,https://detail.tmall.com/item.htm?id=623099729554&ns=1&abbucket=6
