index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,大***翰,包装仔细 质地比较清爽 味道可以接受 希望对淡斑效果 活动购买送了小样  很划算,2021-05-10 17:54:11,Null,Null,Null,True,1131884433310,True,精华,化妆品净含量:30ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
2,y***4,有淡斑和祛痘印效果，质地好吸收不油腻，第二次回购，哈哈以后就你了好用,2021-05-10 08:02:39,Null,Null,Null,True,1131353552976,True,精华,化妆品净含量:50ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
3,安***娜,美白效果：感觉可以之前用过小样。 保湿控油效果：可以的 质地手感：比较舒适不刺激 吸收效果：可以的,2021-05-10 18:58:30,Null,Null,Null,True,1131891761423,True,精华,化妆品净含量:30ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
4,q***s,很好 包装清爽 以前都用保湿霜 第一次买这个淡斑产品 看看效果如何,2021-05-10 09:55:31,Null,Null,Null,True,1131813049575,False,精华,化妆品净含量:30ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
5,且***1,整体评价：不错，很清透水润，易推开，我是混油皮，喜欢👍,2021-05-12 23:59:18,Null,Null,Null,True,1132620686776,True,精华,化妆品净含量:50ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
6,t***1,整体评价：之前我皮肤粗糙暗黄有痘痘痘印还有点敏感肌，经朋友介绍用了两次试用装，感觉皮肤变细腻光滑了，正好赶上170周年搞活动，立马下单了，期待变美的我～,2021-05-10 06:45:10,Null,Null,Null,True,1131795165159,False,精华,化妆品净含量:50ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
7,w***g,整体评价：不错 美白效果：不错 一直用这款，这瓶精华赶上170周年购买的，赠品丰厚，很划算。,2021-05-10 19:20:21,Null,Null,Null,True,1131894241034,True,精华,化妆品净含量:100ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
8,彩***灵,包装超赞，只要是正品，效果那就不用说了,2021-05-10 14:27:21,Null,Null,Null,True,1131408076635,False,精华,化妆品净含量:50ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
9,马***2,太赞啦，一直用这个，超级好用，这次有优惠还送了3瓶15毫升的，真是太划算了,2021-05-09 18:54:58,Null,Null,Null,True,1131315576786,False,精华,化妆品净含量:50ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
10,伊***生,周年庆果然划算，最主要是这个精华确实好用,2021-05-11 19:32:38,Null,Null,Null,True,1132021221052,True,精华,化妆品净含量:50ml,【520礼物】科颜氏淡斑精华液 安白瓶淡化痘印美白提亮肤色透亮,tmall,https://detail.tmall.com/item.htm?id=545472503316&ns=1&abbucket=6
