index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,李***e,已经第四次回购🛵原液，超级无敌好用，🛵用了之后痘痘几乎都不🛵长了，感谢一搏代🛵言的原液，水果妹来支持！用了二个月以后效果明显🛵，个人建议有痘痘痘印的朋🛵友，洗面奶清洁干净以后，爽肤水然后 原液就可以，🛵有色沉就再加美🛵白精华，简简单单实用🛵就可以🛵🛵,2021-05-09 21:40:22,Null,Null,Null,True,1132227726255,False,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
2,村***伙,已经第四次回购原液，超级无敌好用， 用了之后痘痘几乎都不长了，感谢一搏代 言的原液，水果妹来支持！用了二个月以后效果明显，个人建议有痘痘痘印的朋 友拿下，有色沉就再加美白精华，简简单单实用就可以...,2021-05-14 13:47:50,Null,Null,Null,True,1133215187522,False,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
3,奶***奇,百香果支持王一博💚 王一博集歌手、演员、摩托车手、主持人、舞者于一身，颜值与实力并存，更是公益路上的正能量青年，是敬业楷模,2021-05-10 18:27:05,Null,Null,Null,True,1132750159359,False,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
4,z***1,效果很好，用完，脸部很舒服 ，期待用完之后的结果，会不会不再长痘痘了,2021-05-06 19:26:10,Null,Null,Null,True,1131824314692,False,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
5,阳***贝,用了二个月以后效果明显，个人建议有痘痘痘印的朋友，洗面奶清洁干净以后，爽肤水然后 原液就可以，有色沉就再加美白精华，简简单单实用就可以 ，省钱实惠，有效果！,2021-04-16 09:12:54,Null,Null,Null,True,1129223418267,True,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
6,郑***在,百香果姐姐支持一博弟弟！！！这个精华真的很好用！！！长了痘涂这个真的很快就消了！,2021-05-14 18:29:11,Null,Null,Null,True,1133257071046,True,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
7,t***1,我已经用了3瓶了，真的是很好用，我断断续续长了有3年多的痘了，用了这个已经一个多月没有长原来那种很红肿的痘，最多就是白色的小泡，我的脸终于不用痛了！！我太感谢了，BTW代言人太帅了！！！,2021-05-12 13:36:46,Null,Null,Null,True,1132549438472,False,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
8,卑***家,产品味道还行  小瓶子质感不错挺有分量  我是一天两次 早一次晚一次  不知道是不是心里作用确实感觉好点了🤣 主要还是坚持使用  物流也是杠杠的,2021-05-13 22:46:07,Null,Null,Null,True,1132289713189,False,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
9,t***9,MTJJ支持王一博，本人熬夜很容易长痘，但是对我来说这个原液修复效果很好。是会回购的产品。,2021-05-11 12:05:27,Null,Null,Null,True,1132413410376,False,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
10,t***5,产品真的非常好用呀 百香果支持王一博！,2021-05-13 13:20:35,Null,Null,Null,True,1133083895225,False,精华,化妆品净含量:15ml,HFP寡肽原液 祛痘护肤品去淡化产品祛痘印痘坑冻干粉精华液男女,tmall,https://detail.tmall.com/item.htm?id=547692072595&ns=1&abbucket=6
