index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,李***7,包装设计风格非常简约大气  东西很好用  之前用的小瓶的  现在买的大瓶的30毫升的   适合干敏皮 很喜欢   卸妆油也是用的澜家的,2021-05-12 16:05:48,Null,Null,Null,True,1132119757261,False,精华,化妆品净含量:30ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
2,t***1,收到货还是被兰的环保理念所折服，我都有点舍不得扔，跟小时候闻过的一种花朵很像，希望我们的国货都跟兰这个品牌理念一样，不做虚假广告👍是好朋友给我推荐，期待长久用的改善。+，成分不输任何大牌，妥妥的放心用，幸好遇见了它，皮肤真的很光滑，包装超级精致*#.,2021-04-30 10:22:41,Null,Null,Null,True,1130543353612,False,精华,化妆品净含量:30ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
3,x***n,此用户没有填写评论!,2021-05-11 14:56:45,通过近两周才来评价，气味是植物的香气很清冽，开始有些排斥后来竟然爱上了觉得很好闻，舒服又安心。 我是把精油混在面霜里均匀后上脸，感觉热热的很舒服。 赠送的油膜正装也很不错，用完皮肤嫩嫩滑滑的。,2021-05-13 10:52:32,16,True,1131753516280,False,精华,化妆品净含量:15ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
4,漠***2,这是我第一次入手LAN的护肤品，之前看小红书推荐说卸妆油很好用，然后我就直接入手了水，油，霜和精华，今天刚收到货就迫不及待的打开了，包装非常精致，很喜欢，就连赠送的面膜都包装的很好，还送了几个小样，我的肤质属于混干皮，等我使用一段时间看看效果如何在来追评,2021-05-11 14:44:18,Null,Null,Null,True,1131538184747,False,精华,化妆品净含量:30ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
5,小***晗,因为蘭爱上油，以油养肤。 我最近脸好干，昨天到了试了试，一点也不油，很好吸收，淡淡的花香，因为脸干有些硬，昨天用了之后，脸又细又软。,2021-05-14 17:18:57,天天吹空调，皮肤干出新境界，化妆也各种卡纹浮粉，各种问题层出不穷。决定尝试日本火了很久的以油养肤美容法，讲真日系护肤真的很牛🐮 𝐋𝐀𝐍这个精华油真的好绝，原谅我这个土狗才get到这种神仙好物！之前觉着精华油会很油腻，但是兰这个质地像水一样轻薄，上脸超级舒服，一点也不油腻。滋润的同时渗透性又很强，第二天皮肤软fufu的，叠加在面霜里用or作为精华使用完美拯救沙漠大干皮！,2021-05-14 17:25:58,0,True,1132382433686,False,精华,化妆品净含量:30ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
6,陈***1,我想 我会因为这样精美的包装再次回购😂 太有仪式感了吧！！！ 能收到这么懂女人的品牌 真的太棒了！！！  先说质地，本人没用过这款油 上手后一开始觉得有点油，但轻轻一推 马上就吸收了，太惊喜了呀！ 吸收后也不觉得闷、油腻，非常舒服 油淡本身是淡淡的香味，一闻就知道是天然的 真的很推荐大家！,2021-05-14 17:17:52,买之前说会给我几种试用看看 结果只送来了好评推荐的礼物 是在骗评论吗？ 不会再回购了 欺骗消费者！！  用了油几天 没有感受到什么 还是回去用逐本吧⋯⋯,2021-05-17 21:11:07,3,True,1133247495312,True,精华,化妆品净含量:30ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
7,珺***8,皮肤之前乱用产品都成敏感肌。无意看到了主播推荐的大干皮用品，一眼看中了这款。抱着试试的态度买的。真的没想到给我惊喜。皮肤现在才用三四天鼻子两边毛孔没有了。皮肤也变得不干了。真的太喜欢了。用完还来买。第一次评论这么多字，太喜欢了，,2021-05-11 09:52:25,Null,Null,Null,True,1131499156379,False,精华,化妆品净含量:30ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
8,野***的,之前就买小豆浆的时候送了一瓶小样，柔和、细腻，尤其是那抹若有似无的淡淡清香，天然纯净，非常治愈。夏天用完全不油腻，喜欢。,2021-05-09 16:01:07,Null,Null,Null,True,1132186602338,False,精华,化妆品净含量:30ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
9,李***2,我的肤质属于混油皮，刚上脸用起来稍微有点油，但是充分吸收后，呈现的还是较为清爽的，建议混油皮的小姐妹们白天上妆之前少用，并及时做好定妆问题！总体用下来肤感很不错。用完以后脸部软软的，摸起来很舒服！其他效果等在用一段时间后再来评价！,2021-05-09 15:06:05,Null,Null,Null,True,1131728473677,True,精华,化妆品净含量:30ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
10,天***了,最近换季脸有点泛红 &mdash;&mdash; 入坑了「蘭」系列 是我这些年来遇到的 最有仪式感 / 最具设计感的产品  从外包装到瓶身包装 整体感受下来没有一丝多余步骤 甚至还会为它取巧的小心思鼓掌  &mdash;&mdash; 我是这么想的： 每个女孩都应该拥有一次 收到「蘭」的护肤惊喜之旅。  使用感后续再加，嘻嘻。,2021-05-13 21:14:20,Null,Null,Null,True,1133145419350,True,精华,化妆品净含量:30ml,LAN兰时光精华油护肤美肤油 强韧修护屏障抵御初老舒缓精华液30ml,tmall,https://detail.tmall.com/item.htm?id=623440378916&ns=1&abbucket=6
