index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,l***9,一直都用极光水，这次活动还送了小样，很划算，东西也很好，是正品特别满意，好评必须好评,2021-05-11 10:24:42,Null,Null,Null,True,1132811235065,False,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
2,t***1,好吸收，我是油性皮肤，用了不油,2021-05-13 12:24:19,Null,Null,Null,True,1132663766853,False,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
3,龙***1,之前用的小样还不错 先入手正装 这个包装爱了,2021-05-14 10:49:34,Null,Null,Null,True,1132325945915,False,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
4,b***m,之前在专柜买东西送的小样，用着感觉很不错可惜专柜没有太大活动，预购活动力度很大果断购买啦。,2021-05-11 17:43:16,Null,Null,Null,True,1132008129827,False,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
5,a***0,快递📦很快，服务棒👍！产品用了再评,2021-05-11 19:31:21,Null,Null,Null,True,1132020885092,False,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
6,云***8,送了这么多宝贝，很棒！,2021-05-10 21:02:25,Null,Null,Null,True,1132356722098,True,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
7,t***1,不油不腻，效果很好,2021-05-11 23:59:07,Null,Null,Null,True,1132045213258,False,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
8,平***绫,亲眼看着混油皮的男朋友用了小样之后皮肤肉眼可见地细腻了起来 于是买了正装,2021-05-12 09:31:22,Null,Null,Null,True,1132515670219,True,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
9,梦***草,精美包装，使用效果一直很好,2021-05-13 08:17:59,Null,Null,Null,True,1131733196417,True,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
10,貌***鱼,很好，我非常满意，感谢卖家！赞赞赞赞👍🏻👍🏻赞赞赞赞👍🏻赞赞,2021-05-11 18:25:10,Null,Null,Null,True,1132013741514,False,精华,化妆品净含量:250ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
11,小***i,包装用心❤️ 爱了爱了,2021-05-08 11:49:49,Null,Null,Null,True,1132025066217,True,精华,化妆品净含量:150ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
12,y***沫,某书推荐的，刚开始用，感觉还行,2021-05-10 22:08:17,Null,Null,Null,True,1132774399615,True,精华,化妆品净含量:250ml,【520礼物】兰蔻净澈焕肤双重精华水150/250ml 极光水混油皮,tmall,https://detail.tmall.com/item.htm?id=611233066987&ns=1&abbucket=6
