index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,s***6,包装精美贴心，每一样封口标签完整，送了小样和试用装金色化妆包也很漂亮，眼霜之前没用过刚用了两天看不出效果，摸上绵绵的不油很舒服，继续用下去,2021-05-06 22:20:05,Null,Null,Null,True,1132251103767,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
2,l***9,包装品质：很大 客服很耐心    ，点赞，还没开始使用    ，用完再来追评,2021-05-10 20:47:39,Null,Null,Null,True,1131903757777,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
3,仙***0,看直播下单的，店家发货速度很快，包装很好很用心，店家还送了几个小样体验非常满意以后继续回购,2021-05-13 17:18:46,Null,Null,Null,True,1132254525531,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
4,y***露,非常滴好用哟买的美白套装 期待效果🥰,2021-05-09 13:57:40,Null,Null,Null,True,1131718089738,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
5,t***2,第一次购买送了三件小样、还送了好看的化妆包包，感谢🙏,2021-05-10 15:35:47,Null,Null,Null,True,1131418744061,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
6,t***0,包装精致严实，母亲节活动赠品很精美！仿佛就是收到礼物的感觉🌹😘,2021-05-08 17:27:16,Null,Null,Null,True,1132485639508,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
7,l***3,母亲节礼物，妈妈很喜欢💕，那我就开心了(*☻-☻*) 商品气味：香香的 包装品质：精美包装，打开后很高级,2021-05-10 22:45:04,Null,Null,Null,True,1132777727916,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
8,石***5,收到货太惊喜了，满满的仪式感，不愧是大品牌，希望好用和它的包装一样，给我惊喜，就冲品牌这种认真，我也会再次回购,2021-05-14 08:43:02,Null,Null,Null,True,1133171491846,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
9,t***1,顺丰物流很快，在母亲节的早上收到，礼盒包装精美，里面还有很多礼物赠品，非常开心😁，谢谢店家哦😘,2021-05-09 11:24:01,Null,Null,Null,True,1132559927387,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
10,爱***涵,送老**母亲节礼物，包装很好，老妈很喜欢,2021-05-11 09:35:41,Null,Null,Null,True,1131496360879,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛小棕瓶熬夜眼霜15ml 淡纹黑眼圈眼袋紧致补水,tmall,https://detail.tmall.com/item.htm?id=39488472991&ns=1&abbucket=6
