index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
11,l***君,好评！发货快，质量好，好推开，不粘。,2021-04-21 20:00:04,Null,Null,Null,True,1129067080166,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
12,刘***家,感觉和实体店里的一样，很好用,2021-04-22 07:55:42,Null,Null,Null,True,1130379039613,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
13,天***武,物流速度超快的,2021-04-24 11:55:49,Null,Null,Null,True,1130662871208,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
14,小***4,专柜正品，价格合适，推荐！,2021-03-11 17:13:55,Null,Null,Null,True,1123849612344,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
15,q***7,还可以，猫超的东西没得说，兰蔻也是大品牌，值得信赖,2021-04-03 21:01:09,Null,Null,Null,True,1128070675313,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
16,雨***古,给我妈妈买的，第一次在天猫超市买化妆品，应该是正品,2021-04-13 22:43:10,Null,Null,Null,True,1128082280233,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
17,t***1,兰蔻眼霜收到了，用着不错！,2021-04-11 06:35:55,Null,Null,Null,True,1128142981798,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
18,亲***2,很喜欢这款眼霜,2021-04-01 09:44:07,Null,Null,Null,True,1127315510729,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
19,独***芳,赞，不过日期不新,2021-04-03 23:03:44,Null,Null,Null,True,1126816420546,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
20,j***2,刚用期待效果,2021-04-25 12:45:30,Null,Null,Null,True,1129511228512,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
21,t***7,老妈很喜欢！看了测评来的去黑眼圈很ok 但是长时间用 妇女节快乐！,2021-03-08 12:52:07,Null,Null,Null,True,1124351162573,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
22,x***6,看着不错，还没用，用后追评。,2021-04-01 18:32:13,Null,Null,Null,True,1127392142512,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
23,微***8,包装非常好，刚开始用应该很好，品牌好商品正规,2021-03-27 11:20:13,Null,Null,Null,True,1125816448018,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
24,t***9,老婆的**节🎁，很满意，相信天猫超市是正品,2021-03-12 11:59:46,Null,Null,Null,True,1123924716007,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
25,i***e,比旗舰店便宜，希望有效果！,2021-03-09 18:17:03,Null,Null,Null,True,1124480282652,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
26,t***3,应该是正品，在小红书对比了几个点都没问题，而且天猫超市应该不会卖假货，半信半疑吧。,2021-03-17 19:44:27,Null,Null,Null,True,1124520452192,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
27,j***u,不错，支持，希望多多活动。好评^_^^,2021-03-11 21:59:05,Null,Null,Null,True,1125111563237,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
28,l***2,好用，不粘腻,2021-03-15 16:48:21,Null,Null,Null,True,1125114898838,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
29,t***0,滋润度够了，挺好推开，不错,2021-03-05 10:44:14,Null,Null,Null,True,1123679353235,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
30,小***9,活动买的真合适,2021-03-05 07:27:04,Null,Null,Null,True,1124464875697,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
31,t***9,回购很多次的眼霜,2021-03-16 19:26:58,Null,Null,Null,True,1124385848989,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
32,逸***6,女神节价格很划算，估计不是专柜版，是免税店版本的，天猫超市应该是正品～,2021-03-09 15:13:01,Null,Null,Null,True,1124459926198,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
33,8***2,用完追评,2021-03-18 09:57:50,Null,Null,Null,True,1124568040412,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
34,杜***者,用完再说,2021-03-14 09:29:29,Null,Null,Null,True,1124537853519,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
35,买***吧,还没有用，用过了在追评,2021-03-15 10:47:23,Null,Null,Null,True,1125072478073,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
36,h***7,帮同事买的 没听见说什么 好评,2021-03-12 10:38:01,Null,Null,Null,True,1124341165689,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
37,t***1,此用户没有填写评论!,2021-04-12 17:59:31,用了好几次，眼睛痒，原来是过敏了，产品不油腻，可能是我个人皮肤问题，但有个问题就是找不到客服，在天猫超市购买不太好，还是在旗舰店购买比较方便。可以直接对接客服。,2021-04-28 18:56:48,31,True,1131227287050,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
38,x***1,物超所值，话不多说，这四个字已经说明了一切,2021-03-18 09:56:31,Null,Null,Null,True,1124567876521,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
39,c***2,是假货吧！没有15g很少的，本来退货的，可是太麻烦了就算了，以后都不会在网上买太贵的东西了，淘宝越来越让人失望了！服务态度差，处理问题慢,2021-05-03 00:00:18,Null,Null,Null,True,1130424012123,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
40,z***6,第一次买兰蔻的眼霜，带娃熬夜太厉害了，好小的一瓶，没有赠品，试试看,2021-03-09 10:43:33,Null,Null,Null,True,1123584332648,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
41,l***r,眼霜很香，自带香味，很好用,2021-02-04 13:06:24,Null,Null,Null,True,1122169851141,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
42,l***i,各位宝宝，量是这么少的吗？,2021-04-25 14:24:48,Null,Null,Null,True,1129525272631,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
43,s***甜,包装品质：还不错 经济实惠,2021-02-19 01:17:52,Null,Null,Null,True,1123360735980,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
44,蓝***沫,打开一半是空的，味道比在专柜买的更冲一点,2021-05-04 17:17:22,Null,Null,Null,True,1131067429248,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
45,小***2,包装品质：之前都是旗舰店买 商品气味：太香了，第一次买用兰蔻眼霜 使用效果：之前没用过，买过大眼精华。兰蔻眼霜是这样的吗，只有一半的样子,2021-04-15 22:01:47,Null,Null,Null,True,1128757181735,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
46,乡***4,此用户没有填写评论!,2021-02-12 10:26:36,好用，正品无疑,2021-02-20 10:57:08,23,True,1123084346271,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
47,t***9,生日礼物，妈妈很喜欢,2021-03-01 16:31:18,Null,Null,Null,True,1123834474971,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
48,泡***吃,不知道真假，决定下次还是在官网或买，毕竟还是太便宜了心里有点虚,2021-03-16 09:09:43,Null,Null,Null,True,1124741281929,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
49,t***8,包裹里面就只有一瓶眼霜，连退货卡都没有，打开一看，瓶盖子上面有划痕和污渍，联系客服说申请退款补偿，补偿了一些钱，但是这瓶子眼霜我也不会再用了，我也懒得退货。以后再也不会在这里买东西了,2021-04-27 15:04:57,Null,Null,Null,True,1130226577821,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
50,众***吧,买着备货的，价钱还算优惠,2021-02-06 07:15:07,Null,Null,Null,True,1121155596244,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
51,s***2,东西还是可以的，不满，没有内盖，是不是正品也不晓得，买了就觉得是正品吧,2021-05-03 08:29:03,Null,Null,Null,True,1131732031583,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
52,生***2,不知道是不是正品，才用，如果又不好体验再追加,2021-04-25 21:06:04,Null,Null,Null,True,1130018749848,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
53,y***0,包装还行 还以为天猫送到家的 还是放在驿站了,2021-05-03 19:30:30,Null,Null,Null,True,1131409294669,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
54,柳***9,宝贝收到了，还没开始用呢，等用了以后再来追评吧,2021-02-05 13:31:14,Null,Null,Null,True,1121914638705,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
55,c***n,天猫超市就是好。我是敏感肌，兰蔻的眼霜拯救了我。,2021-02-07 16:18:34,Null,Null,Null,True,1122142142068,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
56,h***b,用起来很舒服，眼周凉凉的，看到测评很好，希望能改善黑眼圈&hellip;先改善自己熬夜的毛病吧。天猫超市买的很信任。,2021-01-04 13:01:11,Null,Null,Null,True,1117230488514,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
57,h***b,涂到眼睛上凉凉的，很舒服，希望能改善眼部问题。,2021-01-03 11:00:45,Null,Null,Null,True,1118249723377,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
58,我***蛋,商品气味：淡香 包装品质：塑封 使用效果：温热舒服 兰蔻的发光眼霜，有点小贵，最近夜班太多了，想着调整一下状态面貌，天猫超市买的，也很划算，用过有效以后再来购买，大品牌值得信赖,2021-01-19 15:26:52,Null,Null,Null,True,1119550529899,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
59,欧***陌,感觉不错，比旗舰店便宜了不少。以后买这款就天猫超市了,2021-01-23 09:06:07,Null,Null,Null,True,1120737247582,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
60,t***1,邻居家的闺女上幼儿园小班，开学第一天就被请家长，原因是全班都哭的稀里哗啦的就她不哭，镇定的坐在那里看老师一个一个的哄，好不容易都平静下来了，她一句，爸爸妈妈不要你们咯，马上全班又哭成一片&hellip;&hellip;,2021-02-12 14:26:30,Null,Null,Null,True,1122122941951,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
61,笨***9,可以，比旗舰店便宜了好多,2021-01-31 23:46:27,Null,Null,Null,True,1120993093129,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
62,喜***土,送女朋友的生日礼物嘻嘻,2021-01-02 15:28:52,Null,Null,Null,True,1116999536511,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
63,t***0,优惠，发货快。,2021-01-18 10:13:46,Null,Null,Null,True,1118978608086,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
64,s***8,挺好的，比官网便宜,2021-01-14 14:27:34,Null,Null,Null,True,1118952957655,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
65,私***7,很好吸收，用了两天暂时无过敏反应,2021-02-01 22:08:11,Null,Null,Null,True,1121108841424,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
66,h***n,用得好，再追评,2021-01-14 13:54:24,Null,Null,Null,True,1118948217739,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
67,f***i,很好，期待降解黑眼圈&hellip;,2021-01-28 08:52:33,Null,Null,Null,True,1121311928000,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
68,t***6,还不错哈,2020-12-28 18:58:33,Null,Null,Null,True,1117582511471,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
69,t***6,相信天猫,2021-01-22 16:06:38,Null,Null,Null,True,1119491348270,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
70,q***4,希望这款眼霜能淡化我的黑眼圈,2021-02-05 18:04:01,Null,Null,Null,True,1121121416831,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
71,某***3,回购款，比较润，没有长脂肪粒，去黑眼圈效果我也不清楚，没有去特别关注，主要为了保养一下，价格比较适中,2021-01-19 09:29:34,Null,Null,Null,True,1119503213464,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
72,爱***宝,此用户没有填写评论!,2020-11-24 10:12:51,不错👌🏿,2021-01-09 20:34:39,61,True,1118399081406,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
73,t***6,不知道真假，因为便宜忍不住买了。,2021-04-10 14:36:42,Null,Null,Null,True,1128906063311,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
74,t***4,官网太贵，比起代购还是相信天猫超市！第一次用 ，希望不过敏  希望有效果,2021-01-13 11:08:51,Null,Null,Null,True,1118393208459,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
75,t***2,包装特别仔细，里三圈外三圈包装，还没打开前，会提醒标签完好在打开，保证没人打开过，拿到手挺小的，还没使用，感觉是正品，听说很好用，试过后再来评价～,2021-03-11 20:12:38,Null,Null,Null,True,1125100219011,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
76,t***2,比官网便宜，优惠力度大，是正品，很好用,2020-12-20 09:18:40,Null,Null,Null,True,1116445319822,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
77,s***甜,蛮好 容易吸收不油腻 商品气味：淡淡,2020-12-21 20:41:25,Null,Null,Null,True,1115928477333,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
78,v***6,效果，很赞,2020-11-24 14:17:58,Null,Null,Null,True,1112350750111,True,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
79,人***1,感觉像是被扣走了一半，量太少了,2021-04-23 21:10:44,Null,Null,Null,True,1129764093634,False,眼霜,化妆品净含量:15g/ml,Lancome/兰蔻肌底精华眼霜15ml 发光眼霜/小黑瓶淡化黑眼圈细纹,tmall,https://detail.tmall.com/item.htm?id=623285747519&ns=1&abbucket=6
