index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,希***7,包装精致，买了两个正装送了小样，很用心，味道好闻不刺鼻体验感很好,2021-05-14 19:59:50,Null,Null,Null,True,1133266423876,True,眼霜,化妆品净含量:15ml,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
2,k***9,很喜欢在他家天猫旗舰店买东西，不仅是正品，而且赠品很多，像这个眼霜就等于买一赠一，比免税店还便宜哈，客服也非常热情，积分还能兑换礼品，很满意,2021-05-12 19:19:59,Null,Null,Null,True,1133007515538,True,眼霜,化妆品净含量:15ml,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
3,t***1,真的很赞，包装精致 感觉比在专柜买还用心， 送了五只小样， 从来没有在网上购买过化妆品，这次让我出奇的意外，以后会经常关顾,2021-05-04 12:17:23,Null,Null,Null,True,1131473634802,True,眼霜,化妆品净含量:15ml,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
4,t***8,眼霜很快就到了，包装不错，期待使用效果,2021-05-10 02:36:56,Null,Null,Null,True,1131348248215,False,眼霜,化妆品净含量:15ml,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
5,可***王,愿天下妈妈都平安快乐,2021-05-10 07:58:26,Null,Null,Null,True,1132659647629,True,眼霜,化妆品净含量:15g,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
6,只***本,包装品质：果然是大牌，包装盒好大好浮夸，据说是非常好的眼霜，让我这个男生也慕名而来。,2021-05-05 10:22:26,Null,Null,Null,True,1131132873555,True,眼霜,化妆品净含量:15ml,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
7,半***8,第一次用他家的东西，感觉很棒就像奶油一样，很容易推开。这个手感爱了爱了,2021-05-10 21:00:39,Null,Null,Null,True,1131905369296,True,眼霜,化妆品净含量:15ml,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
8,g***2,绿眼霜已经买了好多次了，包装真的满满的仪式感，还送了礼袋，他们家客服态度也超好，坐等618再囤货！,2021-05-06 09:13:20,Null,Null,Null,True,1131282185480,True,眼霜,化妆品净含量:15ml,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
9,小***6,发貨快、物流快！滿滿的一窩,2021-05-11 16:38:06,Null,Null,Null,True,1131554344747,True,眼霜,化妆品净含量:15ml,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
10,j***1,不错哦！,2021-05-10 21:46:34,Null,Null,Null,True,1131910257461,True,眼霜,化妆品净含量:15ml,【520礼物】HR赫莲娜绿宝瓶亮采精灵眼部精华乳 淡黑眼圈细纹眼霜,tmall,https://detail.tmall.com/item.htm?id=43885180673&ns=1&abbucket=6
