index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,霖***露,一直用小棕瓶眼霜 涂上之后眼周围感觉热热的很有能量感 这次搭配眼精华 正在使用中 感觉很舒服 细纹有减少,2021-05-10 17:54:05,Null,Null,Null,True,1131884525228,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
2,c***1,送给妈**母亲节礼物~一直用的都是这一款 挺好的 客服态度好好哦~,2021-05-11 08:15:27,Null,Null,Null,True,1131486520667,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
3,x***y,敲开心...这赠品也太超值了，变相的买一送一了,2021-05-12 21:19:08,Null,Null,Null,True,1131709724606,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
4,t***7,包装品质：很好 商品气味：好闻 使用效果：很好，皮肤明显的有光泽度了,2021-05-13 16:45:18,Null,Null,Null,True,1131802232272,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
5,s***3,官网买 实惠又放心,2021-05-06 10:34:04,Null,Null,Null,True,1130856072537,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
6,张***0,宝贝(*๓&acute;╰╯`๓)♡已收到，晚上开始享受雅诗兰黛的美眼修护之旅。,2021-05-03 10:24:14,Null,Null,Null,True,1130890205907,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
7,s***3,没用过这款，应该是正品,2021-05-13 10:54:29,Null,Null,Null,True,1131753252942,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
8,廖***0,一直用雅诗兰黛的眼霜精华等，搞活动收到了一堆不错,2021-05-04 14:15:07,Null,Null,Null,True,1130599716250,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
9,白***2,一直在用雅诗兰黛，效果很好。,2021-05-06 10:02:12,Null,Null,Null,True,1130850488558,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
10,z***3,挺好用，香气清淡，滋润度好。,2021-05-14 23:49:04,Null,Null,Null,True,1133287391091,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
11,m***3,刚开始用会有不适感，坚持使用，眼周变的很滋润,2021-05-12 08:00:48,Null,Null,Null,True,1132054141293,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
12,小***3,第一次买这个小棕瓶眼霜，期待效果😇,2021-05-13 11:32:14,Null,Null,Null,True,1132206637301,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
13,l***4,第一次用眼精华，希望能有效果吧，相信雅诗兰黛,2021-05-11 09:10:28,Null,Null,Null,True,1132799811589,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
14,w***1,很满意,2021-05-14 21:50:15,Null,Null,Null,True,1133277987466,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
15,m***1,给老妈买的 赠品很多很不错,2021-05-03 23:46:46,Null,Null,Null,True,1130984021023,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
16,珠***儿,夏天经常购买，不油腻，吸收快。,2021-05-07 09:05:58,Null,Null,Null,True,1132275515558,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
17,t***1,消肿有效，第二次购买,2021-05-13 12:48:19,消肿,2021-05-13 12:51:15,0,True,1132667178082,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
18,棠***0,很好用 眼霜届第一,2021-05-14 21:05:59,Null,Null,Null,True,1133273863068,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
19,余***1,包装精美,2021-05-12 20:31:09,Null,Null,Null,True,1133015095663,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
20,t***8,活动合算，相当于买一送一,2021-05-12 21:59:04,Null,Null,Null,True,1132160853782,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
21,清***梅,顺丰物流快，赠品多多，包装精致，很满意,2021-05-07 10:56:34,Null,Null,Null,True,1131884842136,True,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
22,我***妞,很好用，不油腻,2021-05-05 09:32:15,Null,Null,Null,True,1130682964242,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
23,高***5,谢谢送的丝带，很是喜欢,2021-05-12 23:34:08,Null,Null,Null,True,1133032395468,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
24,李***0,以前都在实体店购买，第一次在线上，赠品超多。,2021-05-13 20:17:31,Null,Null,Null,True,1133139027923,False,眼霜,化妆品净含量:15ml,【520礼物】雅诗兰黛眼霜 小棕瓶眼精华 修护抗皱 紧致眼周 淡纹,tmall,https://detail.tmall.com/item.htm?id=555061100949&ns=1&abbucket=6
