index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,h***1,之前在抖音上看到有博主推，这次在公众号上看到有优惠，想试试。 系列是真的做的不错，没有花里胡哨又不环保的纸盒卡片啥的，都是实用小物 眼精华拆开试了一下，吸收很快，也没什么刺激。虽然说防晒做得好也可以白天用，但是还是晚上用吧。,2021-05-12 16:47:14,Null,Null,Null,True,1132576970339,True,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
2,j***9,眼霜精华也很好用，液体呈淡黄色，里面有黄黄的小颗粒，质地水润，温和不刺激，涂在眼上很舒服，希望对眼周的细纹有效果，卖家还赠了好多小样，爱了爱了，比心~,2021-05-09 12:49:32,Null,Null,Null,True,1131265104578,False,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
3,毛***7,以前一直都是在实体店买，这次选择了网上买，不光是正品，价格还实惠！东西质量还可以，快递速度也很给力,2021-05-12 18:14:25,客服Kay态度特别好，耐心解答物流满分💯，包装快递满分💯，配送员态度满分💯，购物让人开心，吃土使我快乐~ʜᴀᴘᴘʏ̆̈◞̆,2021-05-12 18:17:33,0,True,1133000943052,True,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
4,x***宝,黎贝卡推荐的，一下子就被种**，真的是国货之光，买了发光水➕眼霜➕双a精华乳，送了一大堆试用装和样品，感觉超值，最主要是用起来很舒服，反正就是爱了，会回购,2021-05-10 10:46:50,Null,Null,Null,True,1131821329409,False,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
5,m***6,整体评价：非常感谢客服ella的耐心讲解及护肤品的推荐，这款眼精华刚刚收到还没有使用，希望用后能有好的效果，精华的质地很薄，瓶子很精致，包装很完美，按压滴管式的很卫生，还送了晚霜，晚霜我已经用了三天了，很滋润，我是过敏肌目前为止没有任何不适。期待皱纹早日减退。,2021-05-13 11:54:41,Null,Null,Null,True,1132208977784,True,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
6,哇***r,真的是贴心的商家，所以一定也是认真做产品的商家，第二次在HBN购物，体验相当棒，我已经预感荷包有点危险啦！加油哇，国货之光,2021-05-14 22:29:36,Null,Null,Null,True,1131969912062,True,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
7,百***戈,今天刚收到，客服说视黄醇的抗衰功能比较强，要先建立耐受，所以我现在耳朵后面的皮肤试了一下，隔两天再局部用一次。感觉挺清爽的,2021-05-09 17:11:31,Null,Null,Null,True,1132197706785,False,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
8,洛***嗅,先不说别的，这个取用设计很合理啊，既卫生又方便，之前用雅诗兰黛眼精华，用到剩三分之一就见天的想办法怎么取出来的问题。 整体评价：质地清爽，按摩吸收很快，用量大一些也好吸收，期待使用效果。 客服小姐姐也很好，发了配合使用手法,2021-05-04 13:33:11,Null,Null,Null,True,1131483538264,False,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
9,t***8,已经用了四天了，没有不良反应，也不油腻，很好吸收。包装非常高大上，还体贴细心,2021-05-11 21:28:53,ella客服很贴心，很耐心，商品也很好,2021-05-11 21:31:50,0,True,1132033065305,False,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
10,帆***子,收到包裹就觉得很有心了，包裹配有湿巾，让您拆完快递后擦手，还配有贴纸，让您丢包裹之前覆盖掉个人信息，很棒了。开了封还没用，里面附有第一次使用的说明，还送了复原露和晚霜，可以搭配试试。,2021-05-10 14:51:17,Null,Null,Null,True,1131411340622,False,眼霜,化妆品净含量:15ml,HBN视黄醇眼霜精华液双A醇咖啡因小咖管淡化黑眼圈眼袋细纹熬夜,tmall,https://detail.tmall.com/item.htm?id=618900920137&ns=1&abbucket=6
