index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,t***1,"Zy味道闻着淡淡的👫,去黑头效果强,习惯性📗好评。听说祛痘印效果👶蛮好的,红红消掉了,🍖购入试一下。效果等用✅段时间再来追评,小瓶😢相对好用,刚开始用,⚡有点油油的,祛痘效果😸很好。修复面膜收到了🏊,在刷酸期间搭配着用⏳,",2021-05-13 18:36:26,永远逃不过的真香理论，千万别看晒图！！,2021-05-16 18:01:56,8,True,1133128143425,False,乳液,化妆品净含量:100ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
2,t***3,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,2021-05-07 18:17:02,Null,Null,Null,True,1132359155185,True,乳液,化妆品净含量:40ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
3,爱***羊,整体评价：用来搭配刷酸的 挺好的效果,2021-05-13 12:03:11,Null,Null,Null,True,1132661294595,True,乳液,化妆品净含量:40ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
4,t***5,通过心心app鉴别过是正品，味道也和之前旗舰店送的小样一样，敏感是修复效果很好，一定要乳化薄涂，不然会长痘,2021-05-07 15:19:05,Null,Null,Null,True,1131030712200,True,乳液,化妆品净含量:40ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
5,佐***的,美白很好呀 第二次买了 很好用啊 还会回购 好评,2021-05-13 21:44:15,Null,Null,Null,True,1132283713579,True,乳液,化妆品净含量:100ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
6,a***2,敏感肌的高光 特别好用 太适合干皮了,2021-05-10 15:32:01,Null,Null,Null,True,1131862949130,False,乳液,化妆品净含量:100ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
7,恩***8,美白效果：刚涂上脸亮白 我的肤质：夏混油,2021-05-12 08:29:19,Null,Null,Null,True,1132919435655,False,乳液,化妆品净含量:40ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
8,一***子,质地手感：粘稠膏状 祛痘很棒，没有刺激感 吸收效果：好吸收,2021-05-12 22:50:54,Null,Null,Null,True,1132166105650,False,乳液,化妆品净含量:40ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
9,t***5,这个颜色很喜欢，摸起来质感不错，百搭～包装也很大气，用来送人的话也是不错的选择,2021-05-10 11:45:52,Null,Null,Null,True,1132281026044,False,乳液,化妆品净含量:100ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
10,聪***明,有盲文设计 很棒,2021-05-11 23:10:04,Null,Null,Null,True,1132493214692,True,乳液,化妆品净含量:100ml,理肤泉正品B5修复面霜干皮敏感肌补水保湿滋润祛痘印积雪草乳液女,tmall,https://detail.tmall.com/item.htm?id=558427795001&ns=1&abbucket=6
