index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,清***螺,第一次购买至本，客服小姐姐简直太体贴了。产品包装很贴心，小细节做得更好。还送了好多小礼品，已经使用了2天了，很温和很舒服，个人感觉很好。,2021-05-14 10:36:41,Null,Null,Null,True,1133188867619,False,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
2,t***1,小小的一瓶，质地是很润的乳液。在手心有点热度就化成透明很好推开延展性好不会黏，我是混干皮前几天过敏脸上都是红疙瘩用这款没有刺痛感慢慢的过来了。送的这个册子真的对我来说有用，自己对护肤一点不懂把脸都弄丑了,2021-05-10 15:54:26,Null,Null,Null,True,1132727547859,False,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
3,冬***0,整体评价：国货之光，本人肤质易过敏特别是换季时期！过敏一个星期时某娜都解救不了我，后面朋友推荐这个牌子，抱着试一试的态度询问客服，客服的专业服务程度太给力了！用了之后现在不泛红、不痒也不脱皮了。会继续使用，争取能把我的红血丝修复好。,2021-05-11 23:26:06,Null,Null,Null,True,1131598160359,False,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
4,神***0,至本客服真的不是谣言，非常非常细心，关于皮肤回答的好详细 产品也真的棒，之前刷维A酸，脸上起皮泛红，有点敏感肌，用完两次效果就出来了，用了三四天吧，起皮就好了，包装也非常细心，还送了洗面奶，水乳的小样，还有一本关于皮肤饮食的小书     总之，各方面都没话说，网购从未有过的舒适感，爆赞,2021-05-06 18:34:03,Null,Null,Null,True,1131818258629,False,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
5,晨***天,给男朋友买的，男朋友皮肤外油内干，用了这一套特安系列后，脸一整天都不能不会爆皮，客服态度特别好，会根据肤质推荐，这套特安系列就很温和，很适合我男朋友容易泛红的肤质，而且快递发顺丰！ 会回购的！,2021-05-12 13:40:34,Null,Null,Null,True,1132549750427,False,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
6,f***3,这应该是我用过最好吸收 的一款了吧 专注敏感 挺好用的 用起来也比较方便 喷个几喷就行了 结合着这水乳 客户人挺好的 买之前根据你皮肤照片去给你推荐 也比较适合自己 建议敏感肌肤宝宝可以试试 别让我们皮肤越来也不好 趁现在赶紧做功课 还不晚,2021-05-11 09:40:33,Null,Null,Null,True,1132804203330,False,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
7,r***后,整体评价：我自身内分泌失调，所以脸上反复长痘。之前一直用珂润的，但老觉得腻腻的，换了一下至本，感觉这个吸收更快，一觉起来脸还是滑滑的。痘痘也没有像之前一样疯狂长了，用一段时间看看再来追评。 ps：客服态度很好，面对我的杂七杂八疑问也没有不耐烦。至本的各方面都做得越来越好，环保盒、护肤手册、美肤顾问，很少有品牌这么用心。支持国产~~ 质地手感：涂完滑滑的 吸收效果：吸收很快 我的肤质：干敏肌,2021-05-13 15:31:36,Null,Null,Null,True,1133101959787,True,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
8,公***苏,整体评价：维稳特别优秀，近期皮肤总是莫名乏红，买来作修复用的，三天过去了，一点都不乏红了。好喜欢！  保湿控油效果：保湿效果还行 质地手感：质地清爽好吸收 我的肤质：轻干，轻敏，色素,2021-05-12 15:23:53,Null,Null,Null,True,1132564490277,False,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
9,t***2,整体评价：基础保湿可，无其他效果，成分温和 质地手感：适合夏天，非常清爽；如果冬天保湿力度可能不太够 我的肤质：冬混干/夏混油,2021-05-12 15:32:47,Null,Null,Null,True,1132977431967,False,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
10,t***5,可以说，非常良心的国货了，很用心啊，纸盒子也不是呢种，软的，是硬塑料，还可以做收纳盒。真的有心了，效果也不错，不粘腻。挺好的,2021-05-12 14:19:32,Null,Null,Null,True,1132967367189,False,乳液,化妆品净含量:50ml,至本特安修护乳液50ml即效安抚清爽保湿不油腻护肤品女水乳早晚霜,tmall,https://detail.tmall.com/item.htm?id=594710571358&ns=1&abbucket=6
