index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,a***w,07年华山医院教授推荐用雅漾后结识了雅漾  不知不觉已经14年了 平时夏季买轻薄的 冬季买霜  这次春天皮肤又发炎红肿粉刺 肤色也开始变黑了 赶紧买了紧急时期用的 洁肤并没有评论说的假滑 那是你们水冲的不够 很温和保湿 皮肤一点也不刺激 保湿霜一用脸不刺痛舒服多了 镇静效果很好 保湿也一流   送了超多小样实在感谢🙏 最后想说圆通物流非常糟糕,2021-05-06 21:42:12,脸已经开始有水分 褪皮现象好了九成 脸色开始恢复正常 变白了 红肿发炎也基本没有了,2021-05-10 07:35:32,3,True,1132247215384,True,乳液,化妆品净含量:50ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
2,t***4,第一次又这个很满意，因为偶尔我皮肤会干敏我用了保湿的雪花秀效果也不好，就找了这款试一下。用了一次皮肤就很舒服😌了，爆皮好多了，客服给我配着雅漾喷雾、水、特护保湿乳两天就好了，滋润保湿了上妆服帖了。还送了好多小样&hellip;&hellip;我要一直用下去的。,2021-05-10 08:24:59,Null,Null,Null,True,1132662131156,False,乳液,化妆品净含量:50ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
3,清***忆,整体评价：前天晚上下的单  隔天就到了  物流很迅速  包装也没有损坏 保湿控油效果：刚刚试用  效果等试用一段时间以后来追评  但是是医生推荐的品牌所以还是挺放心的 吸收效果：吸收很快  油皮用可能不太行会有点点油  但是干皮就刚好  刚刚擦吸收的比较快而且皮肤没什么不适 我的肤质：干皮,2021-05-11 15:11:00,Null,Null,Null,True,1132849427522,False,乳液,化妆品净含量:50ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
4,1***端,乳的质地很舒适不油腻，很好吸收～目前没有出现不舒适。取的时候可以用手指轻轻压在出口处可以有利于控制出来的量哦,2021-05-08 08:48:25,Null,Null,Null,True,1132407411300,False,乳液,化妆品净含量:50ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
5,玛***姐,就买了一个特护乳 送了五个小样和一瓶洁面乳 赠品蛮多的 但是日期不怎么新鲜 22年到期 之前那瓶在实体店买的 还没用完 清爽特护乳很适合油皮 上脸吸收很快,2021-05-05 12:34:51,Null,Null,Null,True,1131155541642,True,乳液,化妆品净含量:50ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
6,j***e,之前用完一支感觉挺好的，不油腻保湿，又继续回购,2021-05-05 21:29:21,Null,Null,Null,True,1130803296911,False,乳液,化妆品净含量:50ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
7,那***忆,不错哦，用过喷雾还不错，这次购入保湿乳，期待中,2021-05-09 18:37:46,Null,Null,Null,True,1132208886775,False,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
8,m***4,收到了一大箱子，我都惊呆了。梳理了一下，画圈圈的是赠送的，好大方！ 我是生完孩子以后，激素可能不好，又或者用了什么激素产品，突然皮肤变得非常敏感，爆皮，泛红，干痒，一条一条的纹路非常明显，非常显老。求助了北京明德医院皮肤科的好朋友，推荐我用雅漾。并重点安利了大喷和芙蓉蜜面膜。大喷我一直知道，只不过以前皮肤没有问题，用来补水保湿，芙蓉蜜面膜第一次知道。朋友告诉我，她用了十年了，非常好的面膜。这一系列的产品，对敏感肌都非常非常有效果。说是两周皮肤就会有变化。于是我赶紧下单买了一堆，到货前就先用大喷湿敷，到货后大喷湿敷，配合芙蓉蜜面膜一起使用，效果不要太好。真是太晚太晚知道这么好的产品了！,2021-05-06 10:24:17,Null,Null,Null,True,1131295293212,True,乳液,化妆品净含量:50ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
9,t***2,想买到心仪的宝贝并且还省钱就用粉象生活，而且返利非常高，质量超级棒，大牌旗舰店的宝贝都可以用券购买，每天都有免费的好宝贝送哦！超值！各种购物软件都可用券返利的一个APP！简直不要太好😱还不快下载.....-粉象生活 本人一直在用的良心软件！      邀请码：S9YXUT,2021-05-07 14:02:21,Null,Null,Null,True,1131461697294,False,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
10,佳***3,已经用了n瓶了，，喜欢这清爽又简单的成份，不会给皮肤带来负担，瓶子的卫生问题做的也很好,2021-05-09 18:55:26,Null,Null,Null,True,1131316116045,False,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
11,s***e,超级敏感肌，口罩脸皮肤屏障受损，试了几十种护肤品，终于找到适合自己的！就是雅漾的这款舒缓特护保湿乳，无限回购！,2021-05-06 12:56:45,Null,Null,Null,True,1132176539261,True,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
12,l***1,过敏期，用过医院开的修复产品后，有点干，医生说可以搭配雅漾。买了，比实体店便宜。,2021-05-11 11:13:06,Null,Null,Null,True,1132406286459,True,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
13,孙***9,敏感肌一直用雅漾，用了好多年了。,2021-05-13 16:12:15,Null,Null,Null,True,1131796776449,False,乳液,适合肤质:所有肤质;化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
14,e***g,淘宝貌似永远逃不了后面的没有第一批次的好，哪怕官网，购买多次了，包的虽然好，但是这回包裹挤压坏了，里面的舒缓面膜外盒好脏，看起来就不舒服，感觉是处理品那种。然后雅漾的神操作，各自分别买一套赠品是四个小样，我买了两套，还是只有四个小样🙄,2021-05-08 08:16:18,Null,Null,Null,True,1131544785918,False,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
15,左***岩,敏感肌用了没不适 价钱比实体店便宜 是正品,2021-05-13 16:25:07,Null,Null,Null,True,1131798856696,False,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
16,t***8,待使用短时间来评价,2021-05-12 18:44:37,Null,Null,Null,True,1133003703845,False,乳液,化妆品净含量:50ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
17,小***2,不错，用上棉棉的，等用时间长了能把脸泛红消失了就棒棒哒了,2021-05-10 10:44:05,Null,Null,Null,True,1132271178906,False,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
18,t***9,保湿控油效果：很清爽易成膜，夏天用不油腻好吸收 质地手感：乳液质地，抹开水水的 我的肤质：敏感肌,2021-05-03 22:20:14,Null,Null,Null,True,1131834535146,True,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
19,春***草,我是过敏肤质，近年一直在用雅漾这个牌子，一如既往的好。商家很贴心，从下单到收货无数个各种温馨提示。谢谢商家😊,2021-05-08 15:44:35,Null,Null,Null,True,1132058678567,False,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
20,静***6,回购，保湿蛮好的，包装完整,2021-05-10 10:34:29,Null,Null,Null,True,1131374968446,True,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
21,钟***6,正品非常好。,2021-05-14 13:37:29,Null,Null,Null,True,1133213511851,False,乳液,化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
22,大***i,敏感肌 上脸没有任何不适 使用几天再看看,2021-05-14 20:37:35,Null,Null,Null,True,1132405341093,False,乳液,适合肤质:所有肤质;化妆品净含量:100ml,雅漾舒缓特护保湿乳50ml清爽补水保湿温和修护敏肌护肤面霜乳液,tmall,https://detail.tmall.com/item.htm?id=562109133206&ns=1&abbucket=6
