index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,l***y,使用一周过来评，混油敏感痘肌，这个比起其他酸用起来不刺激，不油腻很清爽，能把一些小粉丝*出来。而且很方便 刷酸不用洗还可以顺带保湿,2021-05-12 10:45:56,Null,Null,Null,True,1132527042260,True,乳液,化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
2,t***2,围脖上看到蔡老师的推荐就立马种**，这不就是为我量身定做的乳液嘛，正愁夏天不知道用什么乳液呢，期待使用效果，刷酸新手非常心动了哈哈，还送了好多赠品，开心^_^谢谢倩碧，也谢谢蔡老师的推荐让我发现这款抗痘瓶[/比心]✧ෆ◞◟˃̶̤⌄˂̶̤⋆biubiu,2021-05-09 12:28:04,Null,Null,Null,True,1132156890860,False,乳液,化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
3,t***9,收到货很惊喜，质地温和流动性很好用了两次感觉还不错，使用中，之后追评,2021-05-14 20:58:21,Null,Null,Null,True,1131961268346,True,乳液,化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
4,t***3,还没开始用，不过包装很不错很好看！,2021-05-09 17:10:45,Null,Null,Null,True,1132197710583,False,乳液,化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
5,缘***空,好用的，盒子也好看呜呜呜呜。,2021-05-11 22:15:08,Null,Null,Null,True,1132037761650,True,乳液,化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
6,t***0,送了好多小样，今天开始使用，希望闭口可以有所消退,2021-05-12 15:22:41,Null,Null,Null,True,1132112841854,False,乳液,化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
7,青***6,我的肤质：混油痘肌，轻敏感肌肤 保湿控油效果：上脸保湿不油腻，一下就被肌肤吸收，之后叠加其他精华也不会油腻。 整体评价：收到货之后一直早晚使用，早上一崩，晚上两崩。之后都会叠加一个美白精华，面霜。要等这个祛痘精华完全吸收之后，总之用了没有看见很明显效果，但是不用就会觉得皮肤摸起来粗糙。不知道是不是心里作用。总之用了之后肌肤很稳定，没有那么容易长痘痘。会一直回购。价格实惠，而且感觉一瓶早晚使用至少能用2，3个月。,2021-05-12 20:54:52,Null,Null,Null,True,1133017991592,True,乳液,化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
8,w***5,夏季到了本人混油，买来搭配kys的果冻面霜用，想要清爽一点,2021-05-14 18:53:21,Null,Null,Null,True,1133259579478,True,乳液,化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
9,既***j,开始试用，希望是有效果的刷酸。我觉得我可以永远相信倩碧，和张哲瀚老婆，生日快乐老婆,2021-05-11 11:11:40,Null,Null,Null,True,1131510424802,False,乳液,化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
10,k***7,颜值超高，就是不知道效果怎么样,2021-05-13 22:26:16,Null,Null,Null,True,1131841056627,False,乳液,适合肤质:油性肤质;化妆品净含量:125g,【520】New倩碧刷酸抗痘瓶 加芯黄油 油痘肌 夏日清爽乳液保湿,tmall,https://detail.tmall.com/item.htm?id=642995519713&ns=1&abbucket=6
