index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,爱***心,包装很好看，敷上去凉凉的，感觉还不错，应该是有一点提亮效果的,2021-05-08 18:01:59,Null,Null,Null,True,1132490203338,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
2,t***4,好用,2021-05-14 19:38:24,Null,Null,Null,True,1132850222845,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
3,t***1,很不错的一个牌子，以后还会再买，价格也很评价，适合学生党，种草,2021-05-14 10:42:34,Null,Null,Null,True,1132325313264,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
4,c***n,用了两次 使用感个人觉得还蛮不错的 质地绵软 味道也OK,2021-05-13 23:27:07,Null,Null,Null,True,1132292345660,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
5,t***6,用完后皮肤滑滑的好，会继续用的,2021-05-05 17:38:01,Null,Null,Null,True,1131210157192,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
6,t***0,好评，期待效果,2021-05-10 10:34:18,Null,Null,Null,True,1132680803823,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
7,l***g,其实一直还蛮喜欢玉兰油的东西，价格不大牌但品质还不错，可是这款面膜，抹起来就没有水润的质感，质地偏干，敷完也没有很神奇的效果,2021-05-10 21:40:24,Null,Null,Null,True,1131464552996,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
8,做***3,使用了一次，涂在脸上不会干，非常细腻，感觉不错,2021-05-09 14:19:25,Null,Null,Null,True,1132583271272,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
9,t***9,不错！挺好用！,2021-05-09 10:51:37,Null,Null,Null,True,1132555555120,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
10,梁***7,先好评，用后再追评,2021-05-07 13:32:28,Null,Null,Null,True,1131013828845,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
11,约***i,上脸感觉挺好的,2021-05-06 21:29:14,Null,Null,Null,True,1131837842563,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
12,璟***∏,感觉蛮不错的,2021-05-07 01:10:18,Null,Null,Null,True,1131852866618,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
13,不***猫,像是酸奶冰淇淋一样，凉凉的很舒服,2021-04-29 20:44:59,Null,Null,Null,True,1131353447798,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
14,小***伤,今天试用了一下，感觉吸收不错，洗的时候感觉油油的，确实没有其他面膜好洗,2021-05-09 19:40:52,Null,Null,Null,True,1131764777665,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
15,璇***康,很棒，很哇塞，第一次用OLAY，被种草抛光面膜，期待效果,2021-04-16 14:32:37,Null,Null,Null,True,1128827137258,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
16,不***糖,目前来说挺好的😃，脸还是要用好的东西呀,2021-04-28 10:17:20,Null,Null,Null,True,1131159867426,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
17,r***1,收到以后特地使用了一下，敷上脸感觉不错，期待后续效果，暂且给个好评,2021-04-24 23:39:38,Null,Null,Null,True,1129464380484,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
18,j***9,试用第一次，感觉不错，皮肤挺润的，坚持希望能改善肌肤状态,2021-04-25 08:08:23,Null,Null,Null,True,1129914221582,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
19,柏***你,使用效果：用完皮肤细腻滋润，很舒服 商品气味：很淡 包装品质：经济实用，不过没有勺,2021-04-17 15:05:36,Null,Null,Null,True,1128518984525,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
20,t***3,主播推荐的，想试试看有没有那么神奇,2021-04-25 14:54:20,Null,Null,Null,True,1130816315482,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
21,彭***7,这个新品抛光面膜的效果是真的全面！你见过能清洁皮肤改善粗糙，同时还保湿补水，居然还能提亮的面膜吗！！（反正我是没见过）我皮肤敏感，所以用护肤品一定会研究成分，它里面的高纯度烟酰胺和酰本胺是Olay的老王牌了，能抑制黑色素和改善暗沉，我用了之后明显能看得出皮肤有在变亮，其次就是二裂酵母和天然矿物泥，能够细腻平滑皮肤~还有海藻糖和泛醇成分，补水保湿！确实是做到了三重抛光的黑科技，是很用心的搞成分了！用完后脸干净很多，皮肤变得水润有光泽，反正就是好！我太爱了,2021-04-22 18:23:31,Null,Null,Null,True,1130063198082,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
22,肥***肥,这个抛光面膜用了有两周了，改善皮肤暗黄真的有用！虽说它是涂抹式的，但是意外的水润诶，厚涂的话也不会干裂啊啥的，完全不担心拔干刺痛~十几分钟的功夫皮肤就能提亮、补水细腻。我还解锁了一个超绝的搭配，就是跟抗糖小白瓶一起用，先用抛光面膜，洗掉之后再全脸涂抗糖小白瓶，提亮的效果大大的加乘，而且会更稳固！真的有抛光的作用哈哈哈！十分满意！,2021-04-23 14:32:54,Null,Null,Null,True,1129275348818,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
23,t***1,好香呀 Olay忠实粉,2021-04-26 10:47:03,Null,Null,Null,True,1130064001665,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
24,一***蛋,这个新品我真的爱了，不刺激不拔干上脸很亲肤，粗糙暗沉的皮肤改善了好多！黄皮集美必备！一定要买来试试~面膜肤感我超爱的，像面团子一样，很软！敷20分钟都不会干巴结块，特别保湿。每次我都很享受清洗的感觉，边按摩边用温水打圈圈，洗后皮肤就跟磨了皮一样，摸着滑滑的，肤色还提亮了。是我还会继续回购的款！,2021-04-22 21:28:50,Null,Null,Null,True,1130484379133,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
25,初***q,室友说很好用 用完脸很水润有弹性 最近海鲜过敏了还没开始用 先打好评用完来追评,2021-04-18 21:23:05,Null,Null,Null,True,1129964739628,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
26,t***6,自从用了olay，皮肤亮白细腻了好多，四年了，继续坚持✊,2021-04-22 21:50:43,Null,Null,Null,True,1130085634203,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
27,l***动,面膜收到了  还没用   不知道效果怎么样  用的好了再来追评,2021-04-15 12:38:11,Null,Null,Null,True,1128685613104,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
28,r***儿,非常好，皮肤变好变细腻了，推荐给身边好多好友了,2021-04-22 22:19:09,Null,Null,Null,True,1130489083299,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
29,切***9,用了一次 暂时看不见效果  需要长期使用  肤感不错,2021-04-18 15:46:31,Null,Null,Null,True,1129923387761,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
30,t***x,看到介绍就买了 还送了两个小样及两个面膜👍,2021-04-15 15:38:32,Null,Null,Null,True,1129149834743,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
31,d***0,送了好多东西！还没用，先用完我的复活草才，搞活动就赶紧下单买了，olay每次搞活动我都要买好囤着，不然平时买好贵😂,2021-04-17 20:29:49,Null,Null,Null,True,1129434050815,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
32,从***o,好用 敷完脸上白白净净,2021-04-21 04:34:30,Null,Null,Null,True,1129845094755,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
33,t***9,非常舒服,2021-04-21 17:46:02,Null,Null,Null,True,1130333631389,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
34,黄***2,量多，包装还可以，刚使用，质感有点像豆腐渣，但是有比较细腻，使用一段时间再追评,2021-05-12 09:53:29,Null,Null,Null,True,1132930319685,False,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
35,z***4,抛光面膜好适合熬夜党用，真的有提亮肤色啊，我的脸颊两侧还有额头处很容易暗沉发黄，有时候还会掉皮屑特别干燥。用了抛光面膜这些问题都改善了不少，现在刚用完半瓶又想回购第二罐了哈哈哈，触感很软fufu的，一点也没有涂抹面膜拔干的通病，敷个15分钟洗完脸上水水嫩嫩的，就跟喝饱水的状态一样，很舒服～而且没有酒精成分很温和，我角质层很薄用着也不刺激～好评！,2021-04-22 21:40:01,Null,Null,Null,True,1129203112572,True,面膜,化妆品净含量:100g,OLAY 抛光面膜水感光曜沁润烟酰胺补水保湿提亮肤色涂抹面膜正品,tmall,https://detail.tmall.com/item.htm?id=640913131425&ns=1&abbucket=6
