index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,夏***草,评价来喽，可以 脂溢性皮炎脸干的要命全脸抹的。中午抹上。睡起来脸有些干又抹脸一层。一下午不敢。全程只有水这个生活膜还有防晒。可以。虽然感觉价格小贵。但是跟only那些面霜什么比起来还是可以的起码管用,2021-05-10 18:25:12,Null,Null,Null,True,1132749695880,False,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
2,静***啦,特别好是正品包装好物流快非常满意的一次购物谢谢商家还送了小样。,2021-05-13 14:18:09,Null,Null,Null,True,1132228205653,False,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
3,伍***莲,保湿效果不用说，炒鸡好用,2021-05-10 22:17:11,Null,Null,Null,True,1131468872016,False,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
4,a***丽,此用户没有填写评论!,2021-04-16 20:46:13,用了生物膜一小段时间后，我脸变敏感了，特别的痒，找人民医院皮肤科主任看了，要我停止使用这个生物膜，并且开了半个月的抗敏的药物在吃，目前痒是缓解了点，但皮肤一下子很难恢复了。还有一点，可能是太油不透气，全脸一下子憋出了非常多的痘。,2021-05-09 21:49:27,38,True,1132639723292,False,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
5,h***4,手上起了湿疹用它有效果，裂口处的皮肤涂上它很舒服，我在配合柔润保湿霜一起用的，虽然见效比较慢，不过有效果就谢天谢地了！好评！,2021-05-10 08:45:42,Null,Null,Null,True,1131802573653,True,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
6,x***0,之前在直李佳琦播间卖过他家产品，感觉挺好的，很放心的选了这款。谢谢商家送的小礼物。很幸运的是，这次在直播间还抽中了一个奖品，大厂家真的是很豪横，我明明抽中了一个礼品，楞是分开发来了三个不同赠品快递，着实把我给整蒙圈。不得不夸夸客服文文，服务耐心周到。,2021-05-14 13:31:38,Null,Null,Null,True,1131902112880,False,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
7,曾***眸,太厉害了，虽然到的时候脸上已经不太痒了，但是脸上有很多凸起的小点点，洗脸摸着很不舒服，而且鼻子两边还是有一点红，昨天中午一拿到就厚敷了一层，中午起床洗掉，晚上又厚敷了之前发红痒的地方（因为确实有点油，有点怕闷痘闷闭口），今早上一起来洗掉，脸上都光滑了！！！那些小点点也没有了！好强！不过我昨晚上也同时敷了绽妍的敷料，估计是一起起作用！感觉今天脸上已经好了！太开心了！！姐妹们过敏可以冲,2021-05-13 11:02:20,Null,Null,Null,True,1132653330526,True,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
8,t***6,产品真的超级棒，下次还会买的，愿越做越好，非常好的购物,2021-05-13 20:57:54,Null,Null,Null,True,1132729830858,False,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
9,t***6,以前长痘时医生开过这个透明质酸，用来修复皮肤屏障效果不错。这次在店里买的，使用效果也不错。,2021-05-11 18:24:27,Null,Null,Null,True,1132464554990,True,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
10,蠢***宝,这款生物膜吹爆了啊！！激素性皮炎反复发作！晒不得吹不得！出门就要带口罩！平时特护霜面霜不管擦多厚还是干！修复面膜也不管用，总是干绷绷的！睡前厚擦一层生物膜也不紧绷，早上起床也不干，白天薄薄一层，屏障受损一定温水洗脸，油皮一两天用次洗面奶洗，只能靠皮肤自己修复，1/2年内尽量不要化妆，注意物理防晒,2021-05-06 10:08:19,Null,Null,Null,True,1131744014011,True,面膜,,薇诺娜透明质酸修护生物膜80g 敷料舒敏保湿面膜复合原液贴霜滋养,tmall,https://detail.tmall.com/item.htm?id=610869471527&ns=1&abbucket=6
