index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,t***0,🚹与皮肤非常的贴合🍸，美白效果不错，真的非常好用，⚠精华也可以，发货速度快，👾包装是干净整洁的样子，🍝而且对皮肤友好， 没有紧绷感，🏁关键是太舍得用料了🚹需要的集美们可以放心下单哦🌹,2021-05-12 15:55:16,Null,Null,Null,True,1132568698731,False,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
2,彳***蛙,HH好用好用敷上感觉挺好👆的净化也👌挺多一点也不刺激收到👉后迫不及😔待的试用了，面膜有淡淡的香味，用后补水效果很💞好，👇会继续回购的！以前一直都是在实体店买，这次选择了网上买，不光是正品，价😅格还实惠！,2021-05-12 18:13:07,Null,Null,Null,True,1132136949519,False,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
3,t***9,吸收效果：收到货，第一时间拆包装，质量非常好，与卖家描述一致，完全超出我的期望值，包装很仔细、严实，总的来说这次是很满意的一次购物，感谢卖家。正品，质量好，价格低，性比价高，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力包装很好，快递给力，卖家很有信誉，发货速度也很快。价格更是比别家的实惠多了包装很好，快递给力，卖家很有信誉，发货速度也很快。价格更是比别家的实惠多了,2021-05-10 18:55:04,Null,Null,Null,True,1131891557453,False,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
4,余***3,因为洁颜蜜送的面膜用的好，所以来买了两盒，加上直播间和满减送的面膜，一共有28片，还是挺划算的哦，两天敷一次，一个月正好了,2021-05-13 10:04:03,Null,Null,Null,True,1132645114565,True,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
5,t***0,赠品超nice，超级贴心还附赠了两张贴纸遮盖快递单的个人信息，包装物流等超nice，第一感观就超赞，使用后效果很棒，很喜欢，下次打算依旧回购,2021-05-14 20:04:07,Null,Null,Null,True,1131955232969,False,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
6,x***7,已经是第三次回购了，这个益生菌面膜是我目前用过最舒服的补水面膜，这次的活动送的面膜也很多，卖家还多送了两片，还有一些护肤品的试用装，准备试试，好用下次就全套入了，还有看到他们的5月周报，觉得他们是真的在认真做产品，并且呼吁大家一起环保，真的很负责，会一直支持的！,2021-05-13 14:38:32,Null,Null,Null,True,1131783480040,True,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
7,t***9,整体评价：黄色的膜布，但没有怪异味道 肤质改善情况：混油，敷上凉凉的，清爽 吸收效果：精华不是很多，25ml，也够用 保湿效果：补水锁水 满意，会回购，个人喜欢黄色膜布,2021-05-09 20:46:19,Null,Null,Null,True,1132633459516,False,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
8,t***3,跟煎包团的面膜！之前就有用过非常不错，刚好有活动就回购了六盒！满满一大箱！面膜很服帖，补水效果非常好，第二天起床闭口也平滑很多，有颗痘印竟然也消了一点点，就很惊喜！这个贴纸好可爱，表白一下研发人员和设计部的同学！真的用心做产品，用爱做设计！,2021-05-12 11:29:21,Null,Null,Null,True,1132532838761,False,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
9,安***w,整体评价：包装盒子很特别哈哈哈打开里面的东西也是满满当当的一箱子！舒服😌  吸收效果：还是挺快的，敷了十五分钟左右，然后用清水洗掉了，面膜纸软软的，面膜精华液很多。混油皮，感觉上脸吸收也比较快，洗完脸后脸嫩嫩的嘿嘿嘿！谢谢美丽的煎包！安利了这么好用的国货面膜！！！后悔囤少了呜呜呜,2021-05-14 01:33:38,Null,Null,Null,True,1131850560837,False,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
10,梓***∈,整体评价：特别喜欢瑷尔博士这产品，成分特别放心，面膜孕妇哺乳期都可以使用，温和不刺激，能感受到脸上微微的变化，嫩嫩的😘😘😘 肤质改善情况：之前不好好护肤不在意，特别是孕期中，脸干干的，还比较粗糙，买了面膜，精华，水乳后，脸一天一天慢慢的水润起来，什么时候摸都是嫩的💕💕（希望姐妹们放心，我个人担保真的很好用）已经回购好几次了。在直播间下单买了两盒送了10片，特别物超所值 我的肤质：混合偏油,2021-05-12 10:26:17,Null,Null,Null,True,1132935415830,False,面膜,化妆品净含量:10片,Dr.Alva瑷尔博士玻尿酸补水保湿积雪草熬夜面膜舒缓修护男女正品,tmall,https://detail.tmall.com/item.htm?id=605694503214&ns=1&abbucket=6
