index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,t***6,看小红书推荐买的，果然不错，用完面膜脸上提亮去黄作用绝了！还送了三种小样，推荐！,2021-05-03 11:10:36,客服也很用心，帮忙介绍产品使用，很贴心哦,2021-05-03 11:13:54,4,True,1131345234740,False,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
2,依***景,东西很不错 刚用了一次 吸收很好 用完之后皮肤也很好！得感谢蓝小姐和黄小姐推荐！会回购哦,2021-05-10 21:41:07,东西很好 还有赠品，一直都想买来试试！效果不错，用了之后有些痘痘都好一点了。不愧是水光急救面膜！感谢蓝小姐和黄小姐推荐！,2021-05-10 21:42:48,10,True,1131909637210,True,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
3,开***9,多维面膜试用两周，维稳效果确实不错，涂在脸上无黏腻刺激感，对本人敏干皮还是蛮有效果的，保湿维稳不错！喜欢睡前涂厚用。 顺便表扬一下小维～很棒！服务很好，态度不错~,2021-05-09 12:28:55,Null,Null,Null,True,1131706389294,False,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
4,t***4,产品质量很好，还赠了小样，包装很精致，性价比超高，效果使用后会追评哦🧚🏻 另小维服务很好，态度不错～,2021-05-09 10:46:48,Null,Null,Null,True,1132144214073,False,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
5,剁***阿,感谢蓝小姐和黄小姐推荐，效果很好，还有赠品，很划算～,2021-05-10 22:03:23,Null,Null,Null,True,1132362634467,False,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
6,t***2,蓝小姐和黄小姐推荐，特别好用，效果巨好，对敏感肌也特别友好，期待更好的效果,2021-05-10 17:22:00,Null,Null,Null,True,1131880217129,False,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
7,j***6,面膜很好用，去黄效果不错，皮肤不好的时候敷是急救面膜，敷上慢慢的变成黄色，热热的很舒服! 小维的服务很周到，很热情,2021-05-09 13:02:47,Null,Null,Null,True,1132572019480,False,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
8,t***4,送了小样，很划算，旗舰店买的比较放心，谢谢蓝小姐和黄小姐推荐。,2021-05-10 18:24:46,Null,Null,Null,True,1132339290628,False,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
9,小***n,延展性很好，不粘腻。谢谢蓝小姐和黄小姐推荐,2021-05-12 23:15:35,Null,Null,Null,True,1133031459169,False,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
10,b***1,修复效果确实很好，而且提亮效果也不错，感谢蓝小姐和黄小姐推荐,2021-05-13 11:25:43,Null,Null,Null,True,1132206017317,False,面膜,化妆品净含量:75ml,Dermalogica/德美乐嘉水光肌多维面膜75ml去黄急救熬夜涂抹面膜,tmall,https://detail.tmall.com/item.htm?id=546180556214&ns=1&abbucket=6
