index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,j***莹,真的好好用，今天刚拿回来就迫不及待试了试，效果很棒，挺补水的！！还给男朋友试了一下，他也很喜欢哈哈哈，谁都逃不过真香定律哈哈哈，后面那种是原相机拍出来的，拍完以后有容貌焦虑了🙊凑合看看，喜欢的姐妹赶紧买起来咯,2021-05-06 17:59:20,Null,Null,Null,True,1132221687757,False,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
2,j***哥,已经用空第四罐了，很喜欢这个面膜,2021-05-11 17:11:56,Null,Null,Null,True,1132004265623,True,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
3,你***三,不错吸收效果不错,2021-05-10 23:18:56,Null,Null,Null,True,1132780479731,True,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
4,1***霞,此用户没有填写评论!,2021-02-09 16:54:27,很好用还便宜，物品跟实体店买的一样,2021-05-09 10:18:26,103,True,1132549955990,False,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
5,w***3,之前用过，感觉还不错，继续回购的模式，期待一样好的效果。,2021-05-06 09:55:18,Null,Null,Null,True,1130849620292,True,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
6,又***阳,用了两次，很不错，用完脸滑滑的，其他功效还没发现。,2021-05-13 18:44:12,Null,Null,Null,True,1131817320970,True,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
7,y***m,第二次买了，特别保湿，适合我的肤质,2021-05-11 11:48:38,Null,Null,Null,True,1131515632106,False,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
8,月***r,买的第三罐了，补水效果很好，推荐大家购买。,2021-05-11 13:30:36,Null,Null,Null,True,1131528048725,True,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
9,蕾***1,真的很好用，补水效果很好，涂在脸上很舒服,2021-05-13 15:23:24,Null,Null,Null,True,1133100727848,False,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
10,y***赚,今刚收到，期待效果,2021-05-03 18:13:20,Null,Null,Null,True,1131401962312,False,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
11,l***8,补水挺好的，又买了一罐,2021-05-14 21:14:51,Null,Null,Null,True,1132409417132,True,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
12,向***1,非常好，拿回来就迫不及待的试了一下。,2021-05-14 10:17:19,Null,Null,Null,True,1132772390234,False,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
13,请***称,给婆婆买的，还可以吧，没有大家说的什么460倍超强补水这么神奇，但是用来做日常补水还是没有问题的，婆婆喜欢用，买来她开心也是值得的，好评,2021-05-11 22:31:55,Null,Null,Null,True,1132902351055,True,面膜,化妆品净含量:175g/ml,Bb LABORATORIES/苾莱宝日本BbLABORATORIES复活草补水面膜清洁,tmall,https://detail.tmall.com/item.htm?id=560971259764&ns=1&abbucket=6
